gene_id	isoform	gameto_2	gameto_4	gameto_6	sporo_1	sporo_3	sporo_5
comp103080_c0	seq1.p1	1	3	1	1	1	0
comp10308_c1	seq1.p1	2	2	1	3	1	2
comp103093_c0	seq1.p1	0	0	0	1	6	10
comp103107_c0	seq1.p1	2	2	5	0	1	6
comp103110_c0	seq1.p1	0	1	36	0	0	6
comp103111_c0	seq1.p1	3	0	4	1	8	9
comp103115_c0	seq1.p1	0	3	2	6	3	1
comp103115_c1	seq1.p1	1	1	0	7	1	0
comp103115_c1	seq2.p1	11	6	5	18	6	6
comp103129_c0	seq1.p1	1	1	3	0	11	8
comp103138_c1	seq1.p1	5	5	4	4	0	3
comp103159_c0	seq1.p1	2	1	1	0	0	3
comp103159_c1	seq1.p1	1	0	0	1	0	1
comp103168_c0	seq1.p1	3	3	4	0	251	2
comp103169_c0	seq1.p1	216	220	185	134	320	595
comp103172_c0	seq1.p1	3	1	5	1	1	3
comp103172_c1	seq1.p1	3	2	4	1	1	2
comp103173_c1	seq1.p1	10	6	12	0	0	0
comp103182_c0	seq1.p1	32	23	37	1	0	0
comp103201_c0	seq2.p1	0	1	1	0	1	2
comp103207_c0	seq2.p1	5	5	0	2	0	0
comp103207_c1	seq1.p1	4	2	0	1	0	0
comp103212_c2	seq1.p1	6	4	1	1	0	5
comp10322_c0	seq1.p1	4	3	3	2	0	0
comp103235_c0	seq1.p1	1	1	3	0	8	0
comp103235_c0	seq2.p1	0	0	0	0	6	0
comp103239_c0	seq1.p1	7	1	2	1	7	5
comp103242_c0	seq2.p1	103	70	150	56	81	126
comp103246_c0	seq1.p1	0	0	0	2	0	4
comp103255_c0	seq1.p1	1	8	2	0	0	6
comp103268_c0	seq1.p1	4	1	0	2	8	0
comp103269_c0	seq1.p1	1	2	4	4	6	0
comp103270_c0	seq1.p1	2	1	0	1	2	3
comp103278_c0	seq1.p1	1	6	4	5	1	11
comp103279_c0	seq1.p1	98	116	67	85	227	185
comp103280_c0	seq1.p1	2	0	2	9	12	2
comp103288_c1	seq1.p1	1	12	2	1	1	5
comp103302_c0	seq1.p1	185	117	16	1	0	0
comp103307_c0	seq2.p1	7	5	2	0	0	0
comp103307_c0	seq3.p1	4	7	2	0	0	1
comp103307_c0	seq4.p1	3	4	1	1	0	0
comp103312_c0	seq1.p1	0	0	0	1	10	0
comp103318_c0	seq1.p1	0	0	0	2	2	1
comp103332_c0	seq1.p1	8	3	0	4	0	1
comp103332_c0	seq2.p1	2	2	0	0	0	0
comp103342_c0	seq10.p1	5	8	7	3	1	4
comp103356_c0	seq1.p1	2	3	2	2	1	0
comp103362_c0	seq1.p1	1	0	1	6	0	3
comp103366_c0	seq1.p1	48	17	48	2	5	0
comp103366_c1	seq1.p1	31	17	45	1	2	0
comp103369_c0	seq3.p1	0	0	74	0	0	149
comp103374_c0	seq1.p1	495	310	558	110	46	41
comp103376_c0	seq1.p1	0	0	0	0	38	0
comp103376_c0	seq2.p1	0	0	0	0	40	0
comp103382_c0	seq2.p1	704	484	459	1238	969	1543
comp103385_c0	seq1.p1	2	1	3	0	0	0
comp103385_c2	seq1.p1	4	7	5	0	0	0
comp103389_c0	seq1.p1	10	4	4	2	1	5
comp103389_c0	seq2.p1	1	5	3	1	1	9
comp103396_c2	seq2.p1	8	7	9	2	0	3
comp103399_c1	seq1.p1	6	5	3	5	4	9
comp103407_c0	seq1.p1	5	2	2	3	6	3
comp103416_c0	seq1.p1	922	920	834	780	916	756
comp103424_c0	seq1.p1	38	31	0	0	0	0
comp103424_c1	seq1.p1	34	14	1	0	8	0
comp103425_c0	seq1.p1	40	31	16	11	1946	0
comp103428_c0	seq1.p1	3246	3035	2694	1555	2452	2772
comp103429_c0	seq3.p1	0	0	1	4	3	3
comp103431_c0	seq2.p1	1	3	2	0	1	3
comp103434_c0	seq1.p1	3582	4208	2894	6365	6130	9551
comp103435_c0	seq1.p1	556	461	290	225	376	1273
comp103439_c0	seq1.p1	2	0	2	8	5	6
comp103440_c0	seq1.p1	276	167	205	105	150	279
comp103441_c0	seq1.p1	1	0	0	18	1	14
comp103459_c0	seq1.p1	1	0	2	2	2	0
comp103459_c0	seq2.p1	3	5	2	10	9	0
comp103463_c1	seq1.p1	5	2	5	1	0	1
comp103464_c1	seq1.p1	52	51	22	12	7	9
comp103468_c0	seq1.p1	29	19	10	2	5	3
comp103472_c0	seq1.p1	29	36	21	0	4	4
comp103473_c1	seq1.p1	0	0	1	0	55	0
comp103481_c0	seq1.p1	0	1	0	0	6	3
comp103482_c0	seq1.p1	0	0	9	0	4	8
comp103501_c0	seq3.p1	327	254	389	173	248	140
comp103506_c0	seq1.p1	1	1	0	1	0	1
comp103508_c0	seq1.p1	0	1	0	5	1	0
comp103508_c0	seq2.p1	2	1	0	4	1	1
comp103514_c0	seq1.p1	9182	8535	7241	1742	2458	5476
comp103517_c0	seq1.p1	0	3	6	1	3	0
comp103517_c1	seq1.p1	3	2	8	3	0	0
comp103537_c0	seq1.p1	3	1	2	2	3	2
comp103538_c0	seq1.p1	35	48	67	6	73	38
comp103538_c0	seq2.p1	4	3	2	0	181	3
comp103558_c0	seq1.p1	380	385	382	179	464	363
comp103558_c0	seq2.p1	493	523	416	270	632	580
comp103559_c0	seq1.p1	2	4	1	2	2	8
comp103570_c0	seq3.p1	438	397	308	784	838	890
comp103578_c0	seq1.p1	2	2	2	2	3	4
comp103581_c0	seq1.p1	360	280	210	195	186	619
comp103582_c0	seq1.p1	1	0	3	0	0	0
comp103585_c0	seq1.p1	1	1	0	6	3	3
comp103587_c0	seq1.p1	2	0	2	0	0	2
comp103606_c0	seq1.p1	6	6	7	3	0	8
comp103610_c0	seq1.p1	2578	2762	2157	747	1171	1570
comp103612_c0	seq1.p1	11	4	7	3	2	2
comp103617_c0	seq1.p1	0	2	0	1	3	4
comp103620_c0	seq1.p1	2	2	0	2	0	5
comp103622_c0	seq1.p1	2	7	4	1	0	0
comp103624_c0	seq1.p1	2	2	2	17	2	3
comp103627_c0	seq2.p1	125	103	104	241	344	325
comp103636_c1	seq1.p1	2	0	2	0	1	1
comp103639_c0	seq1.p1	5	0	4	1	0	4
comp103654_c0	seq1.p1	3	1	1	1	2	12
comp103659_c1	seq1.p1	1	2	1	0	3	5
comp103667_c0	seq1.p1	0	0	0	2	1	11
comp103668_c0	seq1.p1	0	7	0	0	0	1
comp103671_c0	seq2.p1	8	5	1	0	0	0
comp103705_c0	seq3.p1	478	389	443	473	361	756
comp103707_c2	seq1.p1	2	2	3	6	2	1
comp103714_c1	seq1.p1	3	4	1	2	0	2
comp103723_c0	seq2.p1	804	744	528	475	568	758
comp103734_c0	seq1.p1	0	0	0	0	147	0
comp103741_c1	seq1.p1	5	2	3	4	3	5
comp103758_c0	seq1.p1	2	4	0	7	1	3
comp103772_c0	seq1.p1	1	4	0	3	1	4
comp103772_c1	seq1.p1	1	2	0	2	2	3
comp103773_c0	seq1.p1	5	7	1	6	2	1
comp103785_c0	seq1.p1	5	0	0	0	15	0
comp103813_c0	seq1.p1	1018	845	909	496	927	971
comp103816_c0	seq1.p1	0	1	0	1	2	0
comp103819_c0	seq1.p1	79	33	0	2	0	0
comp103824_c1	seq1.p1	12	22	14	0	0	0
comp103844_c0	seq1.p1	1	1	6	4	5	6
comp103846_c0	seq1.p1	368	242	359	544	757	1276
comp103850_c0	seq2.p1	19	11	9	7	6	18
comp103855_c1	seq1.p1	0	0	0	1	10	3
comp103863_c0	seq1.p1	509	586	450	392	314	462
comp103866_c0	seq1.p1	439	397	253	414	475	956
comp10387_c0	seq1.p1	2	1	12	0	0	0
comp103892_c0	seq1.p1	531	636	419	546	727	579
comp103893_c0	seq1.p1	209	162	192	153	127	337
comp103898_c0	seq1.p1	17	3	14	0	0	8
comp103910_c0	seq1.p1	3	6	7	3	0	1
comp103921_c0	seq1.p1	7	9	16	7	1	27
comp103922_c0	seq1.p1	3	2	2	0	0	0
comp103931_c0	seq1.p1	0	0	1	14	16	1
comp103935_c0	seq1.p1	0	0	1	1	0	1
comp103935_c1	seq1.p1	2	0	4	3	4	2
comp103937_c1	seq1.p1	1	2	9	0	0	0
comp103938_c0	seq1.p1	15	13	0	2	4	0
comp103947_c1	seq1.p1	0	5	2	2	1	3
comp103948_c0	seq1.p1	2	0	0	0	7	8
comp103953_c1	seq1.p1	13	7	19	1	0	3
comp103953_c2	seq1.p1	10	13	22	2	0	2
comp103972_c0	seq2.p1	536	455	767	484	551	673
comp103972_c0	seq3.p1	87	88	147	126	111	158
comp103996_c0	seq1.p1	73	45	59	70	101	116
comp103_c0	seq1.p1	0	4	4	0	0	1
comp104000_c0	seq1.p1	21	20	19	132	128	211
comp104008_c1	seq1.p1	0	3	3	1	0	3
comp104012_c0	seq1.p1	1	4	3	9	8	0
comp104015_c0	seq1.p1	55	51	50	9	24	58
comp104020_c0	seq2.p1	1	1	1	0	8	3
comp104026_c0	seq2.p1	3	2	1	3	0	0
comp104050_c0	seq1.p1	1	0	1	7	13	21
comp104057_c0	seq1.p1	8	7	2	7	4	8
comp104060_c0	seq1.p1	1	1	1	4	1	0
comp104060_c2	seq1.p1	2	0	3	5	2	1
comp104060_c3	seq1.p1	3	6	4	8	1	1
comp104061_c0	seq2.p1	13	6	1	3	0	1
comp104061_c1	seq1.p1	7	3	0	1	0	1
comp104070_c0	seq1.p1	0	5	5	2	2	1
comp104077_c0	seq1.p1	35	65	8	0	0	0
comp104091_c0	seq1.p1	0	1	6	0	0	2
comp104096_c0	seq1.p1	0	0	0	0	7	4
comp104108_c0	seq1.p1	0	3	0	5	4	3
comp104114_c0	seq1.p1	387	356	296	325	659	810
comp104115_c1	seq1.p1	0	0	0	67	1	1
comp104118_c1	seq1.p1	4	2	4	5	1	1
comp104122_c0	seq1.p1	0	1	1	3	0	2
comp104135_c0	seq1.p1	6	18	2	15	3	2
comp104138_c0	seq1.p1	9	5	11	78	3	5
comp104143_c0	seq1.p1	1	3	0	0	3	2
comp104143_c1	seq1.p1	3	4	3	1	0	3
comp104168_c1	seq1.p1	0	2	0	0	2	1
comp104172_c0	seq1.p1	0	0	0	2	4	5
comp104173_c0	seq2.p1	1	5	1	0	3	6
comp104177_c0	seq1.p1	0	1	1	6	5	2
comp104179_c0	seq1.p1	3	12	0	6	0	2
comp104184_c0	seq1.p1	1	3	1	0	0	2
comp104192_c0	seq1.p1	330	24	90	6	66	1
comp104209_c0	seq1.p1	0	3	1	0	4	3
comp104218_c1	seq1.p1	2	1	1	4	0	2
comp104220_c2	seq1.p1	0	0	2	7	10	3
comp104222_c0	seq1.p1	0	2	12	0	0	18
comp104232_c0	seq1.p1	1	1	2	3	1	2
comp104236_c0	seq3.p1	0	0	0	1	2	7
comp104237_c0	seq3.p1	3331	2862	2828	1015	1733	1949
comp10423_c0	seq1.p1	2	1	20	0	0	0
comp104247_c0	seq1.p1	45	33	34	42	84	67
comp104247_c0	seq2.p1	61	32	42	53	64	62
comp104254_c0	seq1.p1	2	1	0	1	0	4
comp104255_c0	seq1.p1	9	6	12	0	2	0
comp104258_c0	seq1.p1	2	1	2	4	6	10
comp104265_c0	seq3.p1	12	4	8	1	2	15
comp104272_c0	seq1.p1	0	0	0	1	2	1
comp104272_c0	seq2.p1	0	1	1	4	0	4
comp10427_c0	seq1.p1	2	4	2	1	2	2
comp104280_c0	seq1.p1	2	1	5	4	0	3
comp104280_c2	seq1.p1	1	4	1	3	0	2
comp104288_c0	seq1.p1	6	3	34	13	6	5
comp104300_c0	seq1.p2	2	9	4	2	3	9
comp104306_c0	seq1.p1	0	2	1	0	7	1
comp104311_c0	seq1.p1	0	2	1	1	1	0
comp104327_c0	seq1.p1	15	22	5	1	3	12
comp104329_c1	seq1.p1	0	0	1	1	142	1
comp104329_c1	seq2.p1	0	0	0	0	75	1
comp104333_c0	seq1.p1	5	2	5	0	0	1
comp104335_c1	seq1.p1	15	6	5	0	0	0
comp104344_c0	seq2.p2	84	74	84	124	194	160
comp104346_c0	seq1.p1	4	11	0	0	0	0
comp104358_c0	seq2.p1	0	3	0	1	1	2
comp104359_c2	seq1.p1	2	6	18	0	1	0
comp104361_c1	seq1.p1	3	3	1	2	1	1
comp104366_c0	seq1.p1	1	2	1	0	5	4
comp104366_c0	seq2.p1	1	2	1	3	8	5
comp104381_c1	seq1.p1	0	2	1	1	3	0
comp104384_c0	seq1.p1	4	3	0	1	1	0
comp104385_c0	seq3.p1	2	3	2	4	0	1
comp104391_c0	seq1.p1	0	2	0	1	1	1
comp104391_c0	seq2.p1	0	0	0	0	6	1
comp104393_c0	seq1.p1	3	3	6	4	1	3
comp104400_c0	seq1.p1	5	2	3	4	2	7
comp104402_c0	seq1.p1	0	1	3	3	5	7
comp104408_c0	seq1.p1	0	0	2	6	2	12
comp104410_c0	seq1.p1	0	1	4	0	0	4
comp10441_c0	seq1.p1	0	2	2	0	1	0
comp104424_c1	seq1.p1	0	0	0	2	2	6
comp104426_c0	seq2.p1	1	4	7	1	2	3
comp104431_c0	seq1.p1	1	3	0	4	1	13
comp104440_c0	seq1.p1	2	1	2	2	0	5
comp104447_c0	seq1.p1	3	2	2	3	2	6
comp104450_c0	seq2.p1	283	185	128	66	9	64
comp104451_c0	seq1.p1	1	3	0	2	1	1
comp104455_c0	seq1.p1	2	2	1	2	1	2
comp104464_c0	seq1.p1	2532	1995	1618	2216	2286	3192
comp104474_c0	seq1.p1	1	7	7	3	5	4
comp104488_c0	seq1.p1	12	7	14	1	8	9
comp104496_c0	seq1.p1	0	0	0	0	19	0
comp104496_c1	seq1.p1	0	0	0	0	10	0
comp104499_c0	seq1.p2	8	4	1	3	0	6
comp104505_c0	seq1.p1	195	176	418	1	2	266
comp104513_c0	seq2.p1	993	941	820	1452	2237	2575
comp104522_c1	seq1.p1	11	4	2	0	0	6
comp104525_c0	seq1.p1	259	163	227	153	239	364
comp104537_c0	seq1.p1	86	19	54	160	154	100
comp104569_c0	seq1.p1	550	261	0	28	0	0
comp104569_c0	seq4.p1	91	65	0	3	1	0
comp104571_c0	seq2.p1	284	219	179	526	343	934
comp104577_c1	seq1.p1	0	0	0	1	43	2
comp104577_c1	seq3.p1	0	0	0	0	8	0
comp104582_c1	seq1.p1	0	1	0	4	0	1
comp104583_c1	seq1.p1	6	1	3	2	1	4
comp104584_c0	seq1.p1	3	2	0	1	8	1
comp104584_c0	seq2.p1	26	9	3	8	28	5
comp104586_c0	seq1.p1	10	4	3	2	3	2
comp104604_c0	seq1.p1	0	3	4	0	3	0
comp104608_c0	seq1.p1	5	8	2	7	11	0
comp104610_c1	seq1.p1	10	1	4	8	0	3
comp104614_c1	seq1.p1	7	3	5	3	0	3
comp104622_c1	seq1.p1	249	201	373	8	15	3
comp104624_c0	seq1.p1	0	0	0	6	10	3
comp104637_c0	seq1.p1	2	7	5	1	0	4
comp104667_c0	seq1.p1	89	92	84	79	72	115
comp104667_c0	seq2.p1	287	268	258	180	130	187
comp10467_c0	seq1.p1	34	26	30	5	5	57
comp104683_c0	seq1.p1	38	20	41	23	30	81
comp104683_c0	seq2.p1	30	19	26	13	17	55
comp104701_c0	seq1.p1	6	2	1	2	0	3
comp104704_c0	seq1.p1	9	0	2	3	1	2
comp10470_c0	seq1.p1	1	3	0	1	0	3
comp104720_c0	seq2.p1	401	335	370	644	340	972
comp104722_c1	seq1.p1	1	2	3	3	1	2
comp104736_c0	seq1.p1	245	257	270	264	819	946
comp104754_c0	seq1.p1	39	15	31	22	73	152
comp104767_c0	seq2.p1	113	81	64	145	82	169
comp104777_c0	seq2.p1	0	1	0	7	4	1
comp104796_c0	seq1.p1	1	2	0	2	4	1
comp104800_c0	seq1.p1	44	40	64	66	124	274
comp104800_c0	seq2.p1	34	34	33	56	108	142
comp104813_c1	seq1.p1	218	286	241	69	59	267
comp104813_c1	seq2.p1	249	339	276	78	65	233
comp104821_c0	seq1.p1	277	109	265	433	359	566
comp104831_c1	seq1.p1	7	5	3	1	0	0
comp104840_c1	seq1.p1	9	3	11	6	0	1
comp104842_c1	seq1.p1	5	3	3	3	9	1
comp104849_c0	seq1.p1	7	7	11	0	12	1
comp104859_c0	seq1.p1	15	10	1	2	7	5
comp10486_c0	seq1.p1	1	1	0	0	7	4
comp104871_c0	seq2.p1	1	2	3	2	1	5
comp104872_c0	seq1.p1	0	4	1	1	2	3
comp104901_c0	seq1.p1	0	0	0	0	42	0
comp104903_c0	seq1.p1	0	0	0	0	68	0
comp104904_c0	seq1.p1	3	6	2	2	2	3
comp104909_c0	seq1.p1	9	18	23	0	0	0
comp104921_c0	seq1.p1	1	1	1	0	3	0
comp104926_c1	seq1.p1	0	3	4	1	0	7
comp104934_c0	seq1.p1	1	3	2	1	6	8
comp104937_c0	seq1.p1	0	0	0	5	0	15
comp104944_c0	seq1.p1	1	2	0	7	6	3
comp104957_c0	seq1.p1	1	0	6	0	0	5
comp104967_c0	seq1.p1	8	5	1	0	0	2
comp10496_c0	seq1.p1	5	2	6	0	0	0
comp105006_c0	seq1.p1	0	0	0	1	17	0
comp105006_c2	seq1.p1	1	0	0	0	21	0
comp105009_c0	seq1.p1	0	0	0	4	4	7
comp105018_c0	seq1.p1	0	0	0	0	17	0
comp105018_c0	seq2.p1	1	0	0	0	15	0
comp105027_c0	seq2.p1	2	3	4	3	0	0
comp105050_c0	seq1.p1	1	2	1	1	1	1
comp105050_c1	seq1.p1	0	1	2	0	0	5
comp105056_c0	seq3.p1	0	1	2	1	0	0
comp105057_c2	seq1.p1	6	3	1	10	4	5
comp105076_c2	seq1.p1	0	5	1	1	1	0
comp105084_c1	seq1.p1	2	0	3	2	3	1
comp105090_c0	seq1.p1	11	11	5	2	5	2
comp105096_c0	seq1.p1	13	8	6	0	0	0
comp105097_c0	seq1.p1	442	557	482	148	216	304
comp105115_c0	seq1.p1	1	4	1	1	1	0
comp105115_c0	seq2.p1	1	0	0	2	2	2
comp105117_c1	seq3.p1	1	0	0	0	20	1
comp105117_c1	seq4.p1	0	0	0	0	9	0
comp105136_c0	seq1.p1	1	3	1	1	0	1
comp105139_c0	seq1.p1	2	0	0	1	5	0
comp105163_c0	seq2.p1	9	2	0	2	0	0
comp105171_c0	seq1.p1	4322	3462	3016	2942	4380	2868
comp105173_c1	seq1.p1	59	43	42	45	35	72
comp105175_c0	seq1.p1	3	3	1	0	1	2
comp105181_c0	seq1.p1	3	3	1	1	1	7
comp105181_c2	seq2.p1	1	4	1	2	6	10
comp105181_c3	seq1.p1	0	2	1	0	1	6
comp105199_c0	seq1.p1	4	1	38	3	1	14
comp105205_c0	seq1.p1	2	4	0	2	7	2
comp105213_c0	seq1.p1	0	0	0	0	67	1
comp105215_c2	seq1.p1	2	0	3	1	0	2
comp105224_c0	seq1.p1	10	6	1	1	1	0
comp105230_c1	seq1.p1	0	1	1	6	0	5
comp105248_c0	seq1.p1	3	2	1	4	3	11
comp105250_c0	seq1.p1	972	980	810	645	659	1192
comp105251_c0	seq1.p1	0	0	0	1	3	0
comp105261_c0	seq1.p1	141	157	102	132	190	216
comp105263_c0	seq1.p1	2	1	3	2	2	1
comp105269_c1	seq1.p1	2	2	4	6	0	4
comp105274_c0	seq1.p1	1485	1648	1017	1	1	0
comp105276_c0	seq1.p1	19	22	7	2	8	0
comp105278_c0	seq1.p1	18	19	0	0	0	0
comp105282_c0	seq1.p1	0	0	13	0	0	11
comp105293_c0	seq1.p1	2	4	1	10	2	0
comp105303_c1	seq1.p1	6	6	1	1	0	1
comp105305_c1	seq2.p1	3	3	4	0	4	1
comp105324_c0	seq1.p1	2	2	4	3	2	0
comp105340_c0	seq1.p1	0	2	1	2	0	5
comp105343_c0	seq1.p1	872	1010	537	209	57	32
comp105346_c0	seq1.p1	19	8	7	8	13	11
comp105351_c0	seq1.p1	0	0	1	0	0	17
comp105351_c0	seq2.p1	0	0	10	0	0	23
comp105356_c0	seq2.p1	4	8	0	8	4	0
comp105356_c0	seq3.p1	4	6	3	4	1	0
comp105372_c0	seq1.p1	57	76	80	6	6	0
comp105393_c0	seq1.p1	9	7	5	0	8	2
comp105410_c0	seq2.p1	77	56	4	43	9	4
comp105424_c0	seq3.p1	6	6	8	2	0	27
comp105435_c0	seq1.p1	2	0	1	2	1	6
comp10543_c0	seq1.p2	2	5	3	0	0	9
comp105443_c0	seq2.p1	0	0	2	7	1	1
comp105452_c0	seq1.p1	1281	1184	884	594	878	1658
comp105455_c0	seq1.p1	1	0	0	0	0	0
comp105462_c0	seq1.p1	1	0	1	2	2	7
comp105469_c0	seq1.p1	0	0	0	7	0	5
comp105474_c1	seq1.p1	2	1	2	1	1	4
comp105480_c2	seq1.p1	7	5	1	2	0	0
comp105480_c3	seq1.p1	10	3	1	9	0	0
comp105490_c0	seq1.p1	6	1	5	4	6	6
comp105491_c0	seq1.p1	961	897	584	180	146	105
comp105493_c0	seq1.p1	0	1	4	0	6	1
comp105506_c0	seq1.p1	2	1	2	4	2	1
comp105511_c3	seq1.p1	2	2	2	2	2	2
comp105517_c0	seq2.p1	3	2	4	4	3	7
comp105543_c0	seq1.p1	0	2	0	3	3	6
comp105545_c0	seq1.p1	2	0	3	4	10	7
comp105559_c0	seq1.p1	50	27	0	16	0	0
comp105573_c0	seq1.p1	2	9	7	0	1	0
comp105573_c2	seq1.p1	6	2	5	0	1	0
comp105575_c0	seq1.p1	553	300	382	489	535	1448
comp105582_c0	seq2.p1	12	2	6	4	0	0
comp105582_c0	seq3.p1	15	19	12	8	0	0
comp105605_c0	seq1.p1	2	2	4	3	1	0
comp105612_c2	seq1.p1	3	3	0	45	10	0
comp105621_c0	seq1.p1	1	0	1	1	9	4
comp105624_c0	seq3.p1	6	7	5	9	10	7
comp105630_c1	seq1.p1	3	2	1	2	0	4
comp105636_c0	seq1.p1	0	0	27	0	0	59
comp10563_c0	seq1.p1	5	7	1	0	0	0
comp10563_c1	seq1.p1	4	4	0	0	0	0
comp105653_c0	seq1.p1	6	4	2	1	2	5
comp105697_c1	seq1.p1	51	35	38	4	0	0
comp10569_c1	seq1.p1	3	1	2	3	0	2
comp105704_c0	seq1.p1	233	194	216	68	113	158
comp105708_c1	seq2.p1	3	8	2	7	5	10
comp105710_c0	seq2.p1	574	570	573	425	731	1547
comp105712_c1	seq1.p1	8	8	0	0	0	0
comp105727_c0	seq1.p1	0	0	0	0	35	0
comp105728_c0	seq1.p1	5	0	0	1	1	3
comp105731_c1	seq1.p1	5	7	0	0	0	1
comp105731_c2	seq2.p1	17	6	5	4	0	2
comp105733_c1	seq1.p1	7	19	3	0	1	6
comp105736_c0	seq1.p1	0	0	0	5	3	4
comp105745_c0	seq1.p1	9	10	9	6	16	16
comp105746_c0	seq1.p1	4	1	1	3	2	2
comp105751_c0	seq1.p1	6	3	1	8	4	6
comp105751_c0	seq2.p1	1	2	0	0	2	2
comp105763_c0	seq1.p1	1	0	0	4	16	3
comp105768_c0	seq1.p1	2	3	1	0	0	7
comp10578_c0	seq1.p1	0	0	0	0	10	0
comp105790_c0	seq1.p1	1	0	7	0	3	4
comp105799_c0	seq3.p1	1	3	2	1	5	0
comp105803_c1	seq2.p1	8	14	13	11	0	1
comp105811_c0	seq1.p1	1412	1396	1295	375	520	646
comp105814_c0	seq1.p1	6	7	10	4	2	4
comp105817_c0	seq1.p1	80	33	167	562	348	825
comp105825_c0	seq1.p1	3	2	2	3	2	0
comp105829_c0	seq1.p1	3	6	0	3	6	2
comp105832_c3	seq1.p1	2	7	1	2	1	4
comp105836_c0	seq1.p1	0	0	81	0	0	679
comp105836_c1	seq1.p1	0	0	27	0	0	373
comp105842_c0	seq1.p1	5	0	1	10	3	0
comp105847_c0	seq1.p1	2	0	6	0	5	0
comp105866_c0	seq1.p1	1638	1560	1230	754	1226	2070
comp105868_c0	seq1.p1	5	5	6	1	5	11
comp105868_c1	seq1.p1	2	7	7	2	3	15
comp105874_c0	seq1.p1	4	3	6	0	0	0
comp105874_c1	seq2.p1	1	5	8	0	0	0
comp105875_c0	seq2.p1	452	321	169	397	358	310
comp105876_c0	seq1.p1	2425	1832	1374	1288	635	327
comp105883_c0	seq1.p1	3	4	3	2	3	2
comp105895_c0	seq1.p1	1	2	0	1	4	2
comp105905_c0	seq1.p1	281	246	212	115	78	176
comp105917_c0	seq1.p1	1	0	0	0	3	4
comp105917_c1	seq1.p1	3	5	0	1	2	1
comp10591_c0	seq1.p2	2	2	0	2	0	3
comp105923_c0	seq1.p1	4	1	2	6	0	1
comp105927_c0	seq2.p1	3	3	1	0	1	2
comp105933_c0	seq1.p1	28	49	0	17	9	0
comp105934_c1	seq1.p1	4	0	2	2	1	1
comp105936_c0	seq1.p1	9	9	6	1	0	0
comp105936_c2	seq1.p1	2	6	3	1	0	0
comp105941_c0	seq1.p1	0	1	1	4	4	0
comp105948_c0	seq2.p1	4	6	4	0	24	5
comp105971_c0	seq1.p1	0	0	3	1	11	4
comp105971_c2	seq1.p1	1	1	1	0	6	3
comp105971_c4	seq1.p1	1	0	0	0	23	3
comp105977_c0	seq1.p1	2	2	5	0	0	0
comp105977_c0	seq2.p1	4	2	6	0	0	0
comp105987_c0	seq1.p1	13	2	0	0	0	0
comp105988_c0	seq1.p1	3	1	3	1	2	3
comp105994_c0	seq1.p1	322	266	164	736	841	1952
comp106002_c0	seq2.p1	471	551	445	98	85	120
comp106007_c1	seq2.p1	0	0	0	0	94	0
comp106019_c0	seq1.p1	3	3	3	28	0	9
comp106036_c0	seq2.p1	20	13	24	0	0	0
comp106036_c1	seq1.p1	10	3	10	0	0	1
comp10603_c1	seq1.p1	0	0	0	6	2	0
comp106056_c1	seq1.p1	1	0	2	1	0	4
comp106070_c0	seq1.p1	0	1	0	1	2	1
comp106070_c0	seq2.p1	1	0	0	0	1	1
comp106070_c0	seq4.p1	1	3	1	1	1	6
comp106073_c0	seq1.p1	4	2	0	10	5	5
comp106078_c0	seq2.p1	27	14	36	60	216	1945
comp106085_c0	seq2.p1	0	1	53	0	0	76
comp106096_c1	seq1.p1	5	10	0	1	0	0
comp106101_c0	seq1.p1	2	2	1	0	4	5
comp106108_c0	seq1.p1	0	0	0	0	26	1
comp106109_c2	seq1.p1	21	19	8	0	3	2
comp106112_c0	seq1.p1	3	3	5	2	0	0
comp106117_c0	seq3.p1	0	0	0	0	9	0
comp106118_c0	seq1.p1	0	1	3	4	2	0
comp106121_c0	seq2.p1	0	0	0	1	0	2
comp106124_c0	seq1.p1	5	1	1	1	23	1
comp106128_c0	seq1.p1	151	121	0	6	16	2
comp106128_c0	seq2.p1	30	43	0	1	4	0
comp106138_c0	seq2.p2	9	11	4	7	0	0
comp106140_c0	seq1.p1	457	383	362	534	493	793
comp106144_c0	seq2.p1	11	4	0	2	0	1
comp106147_c0	seq1.p1	8	7	2	0	1	1
comp106148_c0	seq2.p1	1	2	0	2	0	2
comp106164_c0	seq2.p1	5	2	1	0	0	0
comp106166_c0	seq1.p1	215	134	169	145	379	315
comp106166_c0	seq2.p1	258	144	142	178	298	213
comp106182_c0	seq1.p1	4	2	1	1	1	7
comp106202_c0	seq1.p1	30	34	16	0	0	0
comp106210_c0	seq1.p1	5	4	0	0	0	0
comp106230_c0	seq1.p1	0	1	1	0	5	1
comp106240_c2	seq1.p1	18	8	16	26	16	29
comp106252_c0	seq1.p1	332	191	265	400	334	888
comp106256_c0	seq3.p1	0	3	4	11	0	5
comp106258_c2	seq1.p1	22	18	1	1	2	0
comp106265_c0	seq1.p1	24	21	151	0	0	0
comp106265_c0	seq2.p1	1	1	11	0	0	0
comp106270_c0	seq1.p1	0	0	0	0	34	0
comp106270_c1	seq1.p1	0	0	0	1	46	0
comp106270_c2	seq1.p1	0	0	0	0	28	0
comp106309_c0	seq1.p1	2699	2263	1904	979	846	2028
comp106319_c0	seq2.p1	3	4	3	1	0	118
