gene_id	gameto_2	gameto_4	gameto_6	sporo_1	sporo_3	sporo_5
comp143296_c0	1088	812	437	459	255	550
comp143297_c0	1070	723	670	13	0	67
comp143298_c1	91	46	32	1586	21	2840
comp143299_c0	681	566	495	532	457	616
comp143300_c1	315	237	585	488	104	1116
comp143301_c0	129	94	114	38	53	90
comp143302_c0	595	535	439	1029	984	784
comp143303_c1	20	27	18	19	32	59
comp143305_c3	1	4	0	1	6	3
comp143306_c0	874	659	667	393	467	655
comp143307_c1	423	251	314	402	203	126
comp143307_c2	1085	914	843	1044	902	425
comp143308_c0	102	82	124	284	302	308
comp143309_c2	22	25	6	15	12	10
comp143310_c1	3326	2668	3200	3220	5393	2481
comp143311_c0	37	41	80	510	380	34
comp143313_c1	159	89	143	59	88	206
comp143314_c2	803	740	760	241	379	1129
comp143315_c0	532	478	529	522	1868	2583
comp143316_c1	0	1	1	0	404	19
comp143317_c3	30	21	34	50	32	38
comp143318_c0	74	62	28	44	4	36
comp143319_c4	84	86	38	66	22	72
comp143320_c0	2484	1944	1026	839	462	1
comp143321_c1	10699	8253	6167	8482	7919	8261
comp143322_c0	6	11	6	23	12	13
comp143323_c0	90	46	107	103	85	107
comp143324_c0	7	3	12	31	0	5
comp143325_c1	320	334	291	25	34	20
comp143326_c0	66	95	24	576	95	28
comp143327_c0	618	466	529	28	17	4
comp143327_c1	7	4	13	1	2	0
comp143328_c1	124	120	102	33	8	123
comp143328_c3	2	15	8	0	0	0
comp143328_c4	3	8	10	10	2	12
comp143332_c1	619	444	441	72	42	177
comp143333_c0	27	23	14	42	16	156
comp143334_c3	1857	1470	1102	1354	1382	1656
comp143335_c0	421	318	422	673	459	728
comp143336_c0	1684	1633	1229	570	491	851
comp143337_c0	480	443	415	564	504	763
comp143338_c0	1	4	12	163	2338	1164
comp143339_c0	182	172	152	46	102	185
comp143339_c1	335	243	299	130	204	415
comp143340_c0	1322	1083	1028	662	1150	1015
comp143340_c1	85	87	160	68	190	237
comp143341_c1	1255	1061	1076	847	1086	1681
comp143343_c0	93	80	163	196	322	1358
comp143344_c0	1393	1426	1186	142	293	852
comp143344_c1	278	273	193	200	153	281
comp143344_c2	895	678	771	1670	1261	1403
comp143346_c2	3066	2343	2546	3324	6452	14094
comp143346_c3	907	620	813	1532	3552	6842
comp143347_c0	6	5	7	20	32	2
comp143349_c0	901	852	747	398	596	790
comp143350_c0	666	299	623	188	448	960
comp143350_c1	686	617	584	106	271	885
comp143351_c3	2	12	2	2	4	12
comp143352_c0	587	529	407	144	170	631
comp143352_c1	54	29	33	30	42	52
comp143352_c2	350	312	241	144	269	413
comp143353_c3	130	120	131	69	146	178
comp143354_c2	23	18	41	7	12	50
comp143355_c0	956	817	857	642	1358	1722
comp143357_c0	995	806	715	866	283	1240
comp143357_c1	158	142	210	25	28	262
comp143358_c2	7718	9530	19	87754	28013	110
comp143358_c5	2821	2651	2122	881	1683	4609
comp143359_c1	2128	1538	1533	1679	1753	3178
comp143359_c4	352	335	298	1165	727	699
comp143360_c0	148	103	54	47	22	95
comp143362_c0	182	166	158	102	100	218
comp143363_c0	15009	13170	10901	10521	7465	9370
comp143363_c1	50909	40211	35000	36108	34950	27470
comp143363_c5	544	396	202	189	52	139
comp143365_c1	346	310	256	375	337	283
comp143366_c0	184	198	60	37	133	118
comp143368_c0	1065	881	757	1060	555	1194
comp143369_c0	959	873	562	396	594	754
comp143370_c0	7	6	6	4	231	5
comp143372_c1	318	310	170	51	55	49
comp143373_c0	1644	1064	1407	2017	2151	5872
comp143374_c1	2	20	4	88	146	84
comp143375_c3	293	165	22	199	759	20
comp143376_c0	15	19	20	34	6	10
comp143377_c0	292	243	211	255	303	253
comp143378_c2	6425	5252	4153	5919	4491	5436
comp143379_c1	775	654	822	345	560	787
comp143379_c2	27	28	20	17	13	25
comp143380_c3	16	4	13	10	12	13
comp143381_c0	597	686	339	160	512	595
comp143382_c0	760	631	556	472	894	691
comp143383_c0	881	872	917	837	1234	2194
comp143384_c0	459	483	265	345	632	1148
comp143385_c1	2337	1845	1329	2415	2027	2406
comp143386_c1	12	10	16	10	16	35
comp143387_c0	2510	2257	2125	3853	2817	3704
comp143388_c1	96	79	82	9	21	27
comp143389_c1	635	772	728	13	31	6
comp143390_c1	11	6	5	52	30	2
comp143391_c0	36	19	29	0	0	2
comp143392_c1	1161	749	964	601	497	588
comp143393_c0	603	411	730	275	890	235
comp143393_c1	2701	2210	2404	1754	2036	4113
comp143394_c1	8	10	5	2	57	18
comp143395_c0	355	286	318	46	33	44
comp143396_c2	19	21	12	9	21	16
comp143397_c0	331	328	263	457	595	648
comp143397_c1	2887	2504	2311	3050	3680	4031
comp143398_c0	679	643	695	186	703	594
comp143399_c0	367	399	306	62	287	220
comp143399_c2	9	6	2	1	11	2
comp143402_c0	6	14	8	13	15	18
comp143403_c0	58	34	39	44	27	45
comp143404_c0	243	164	272	132	292	310
comp143404_c2	378	666	677	893	2080	2912
comp143405_c0	67	35	45	13	11	0
comp143406_c0	2207	1675	1621	4294	4897	5101
comp143407_c1	3425	2588	2674	1379	1253	2014
comp143407_c3	507	429	444	302	224	383
comp143407_c5	409	279	631	139	220	522
comp143408_c0	345	318	457	555	617	1271
comp143409_c2	33	21	19	14	11	4
comp143410_c0	103	125	134	125	157	294
comp143410_c1	3891	3717	3703	2783	4320	6782
comp143412_c0	27	11	8	13	69	6
comp143412_c3	293	221	43	28	103	6
comp143413_c0	243	276	210	9	55	11
comp143413_c2	26	19	29	2	11	0
comp143413_c3	29	30	37	2	3	0
comp143414_c0	1558	1261	1357	590	610	2023
comp143415_c1	5	7	7	7	7	2
comp143415_c2	32	35	23	15	22	51
comp143415_c3	3	9	6	1	2	10
comp143416_c0	126	55	121	76	107	127
comp143416_c2	137	78	138	49	130	145
comp143416_c3	222	185	189	67	226	235
comp143417_c0	35	25	101	3	1	3
comp143418_c0	3	3	1	2	1	0
comp143419_c1	1	2	2	8	5	5
comp143420_c1	417	493	370	306	556	505
comp143421_c2	671	566	662	331	42	393
comp143421_c4	78	54	3	65	75	2
comp143422_c0	48	64	0	82	17	1
comp143423_c1	10	12	10	67	39	74
comp143424_c0	1531	1030	1081	607	531	1238
comp143425_c0	1454	1024	1327	773	915	1517
comp143425_c2	529	522	446	671	592	1079
comp143426_c0	726	560	517	515	741	880
comp143427_c1	309	207	262	220	452	932
comp143428_c1	547	499	521	136	402	753
comp143428_c3	338	216	220	155	307	380
comp143428_c4	317	150	245	199	289	483
comp143429_c1	1470	979	704	761	679	704
comp143429_c5	197	185	171	1	2	2
comp143430_c0	22	42	22	49	59	87
comp143432_c0	988	829	736	935	1033	1419
comp143433_c2	11	24	8	35	5	25
comp143433_c3	117	116	38	32	177	77
comp143433_c4	55	49	24	16	10	61
comp143434_c3	23	21	29	1	4	35
comp143434_c8	63	82	73	11	13	54
comp143434_c9	6	2	11	18	10	17
comp143435_c6	53	28	0	14	7	1
comp143435_c8	234	192	180	16	0	76
comp143436_c1	782	725	682	488	828	1029
comp143437_c0	3	2	2	2	3	10
comp143437_c3	287	265	202	263	188	561
comp143437_c4	1776	1594	1137	1316	1783	3109
comp143438_c0	347	249	312	278	644	408
comp143439_c0	996	459	554	50	25	21
comp143440_c0	1043	904	874	981	1603	1968
comp143441_c0	2124	1500	1447	896	961	1637
comp143441_c3	4	6	1	0	5	6
comp143442_c0	441	365	312	246	447	457
comp143443_c0	267	178	187	22	57	30
comp143444_c0	7	4	0	0	2	2
comp143444_c1	27	34	1	3	0	1
comp143444_c5	0	0	0	0	0	8
comp143445_c2	1683	1273	1783	1410	1534	2669
comp143447_c1	1321	1000	1094	904	997	1255
comp143448_c0	0	0	1	34	83	157
comp143449_c1	504	604	366	320	743	630
comp143450_c0	19	13	14	39	329	22
comp143451_c0	306	286	117	70	624	22
comp143452_c0	1	1	9	1	8	7
comp143453_c0	598	435	387	341	377	757
comp143454_c2	15	15	22	6	28	41
comp143454_c4	71	89	84	30	85	115
comp143455_c0	8	5	48	175	28	14
comp143457_c0	436	313	379	252	269	624
comp143458_c0	26	11	33	30	182	61
comp143459_c4	214	266	322	231	393	151
comp143460_c1	2538	1940	1891	3376	5277	3512
comp143461_c0	4	0	14	125	126	378
comp143462_c1	3951	3329	2625	2198	949	1897
comp143462_c2	1301	931	1608	919	665	1274
comp143463_c1	78	44	61	33	32	54
comp143463_c2	130	52	90	71	70	75
comp143464_c0	163	188	131	46	74	236
comp143465_c0	745	694	711	362	869	1062
comp143466_c0	162	175	158	13	7	1
comp143467_c1	1497	1204	1781	1583	3414	3877
comp143468_c0	2046	1803	1640	1166	1999	2125
comp143470_c0	621	510	571	553	678	1096
comp143471_c0	2	6	0	9	14	4
comp143472_c0	0	0	0	5	0	68
comp143473_c0	80	73	79	69	61	154
comp143473_c2	174	95	108	79	73	130
comp143473_c5	72	69	76	86	99	133
comp143473_c6	102	50	86	32	40	75
comp143473_c7	117	130	95	53	61	132
comp143473_c8	257	108	100	141	46	108
comp143474_c0	1307	1014	963	963	686	318
comp143475_c0	789	667	507	398	601	1086
comp143476_c0	3872	3469	3536	6862	6073	5979
comp143477_c5	9	11	12	0	141	112
comp143478_c1	115	69	24	19	5	12
comp143479_c2	12	2	10	26	8	11
comp143479_c3	6	5	5	9	18	4
comp143480_c0	188	195	189	94	161	161
comp143481_c0	27	9	32	26	22	30
comp143482_c0	3443	3007	2376	2463	3346	4651
comp143483_c0	8	4	1	29	42	79
comp143484_c1	303	289	297	963	452	389
comp143485_c0	103	129	259	31	15	18
comp143487_c0	4612	3429	3289	2700	3071	3418
comp143488_c2	95	97	73	13	22	6
comp143488_c4	131	93	116	39	44	15
comp143489_c0	737	650	613	537	832	785
comp143490_c0	4	4	0	5	1	3
comp143492_c7	255	211	250	262	183	649
comp143493_c0	3605	2587	2563	1857	1717	1999
comp143494_c0	358	303	363	82	298	212
comp143495_c1	44	28	48	0	2	1
comp143496_c0	11018	7848	7114	2613	3430	800
comp143497_c0	3286	2725	2724	4061	4611	5110
comp143498_c0	412	300	317	1289	787	1644
comp143499_c0	77	66	108	18	17	79
comp143500_c0	1650	1461	823	514	730	990
comp143501_c0	4555	3645	4599	5536	4863	5445
comp143502_c0	631	520	524	136	401	415
comp143503_c0	524	319	347	33	40	68
comp143505_c1	7	8	2	9	7	4
comp143505_c2	5	1	4	2	0	0
comp143506_c1	2146	1804	1745	1056	1405	2621
comp143507_c0	1009	949	939	4776	5047	4712
comp143508_c0	33	39	8	2	0	4
comp143508_c1	16	20	11	1	6	13
comp143509_c2	155	135	164	14	49	62
comp143510_c0	2859	2253	2108	3550	2883	2664
comp143512_c1	38	43	130	151	61	33
comp143513_c0	3197	3289	2463	690	781	1138
comp143513_c1	582	648	525	96	223	307
comp143514_c0	3560	3263	3526	1632	2942	7280
comp143514_c1	256	152	329	151	552	707
comp143515_c0	1534	1587	1180	448	488	1030
comp143516_c0	1908	1519	1630	2113	2904	5290
comp143517_c1	3	8	8	68	92	27
comp143518_c0	224	104	194	64	99	184
comp143518_c1	170	96	237	78	89	181
comp143518_c2	169	104	121	20	33	128
comp143518_c3	182	148	147	48	80	164
comp143519_c0	1472	968	1026	6975	3606	2001
comp143520_c0	6	10	4	11	6	11
comp143520_c1	9	8	7	14	16	20
comp143521_c2	31	42	27	56	40	74
comp143522_c0	617	531	481	191	499	498
comp143523_c4	320	298	363	121	28	18
comp143523_c6	6	11	0	18	165	0
comp143524_c1	1791	1701	4825	1463	597	6147
comp143525_c0	319	209	67	250	113	629
comp143525_c1	8451	6317	3660	3963	12670	8871
comp143526_c0	5203	3679	3914	1337	3399	3521
comp143527_c0	601	501	465	235	383	410
comp143528_c2	261	136	201	387	338	483
comp143528_c4	299	306	171	451	440	696
comp143529_c0	9	6	23	6	6	98
comp143529_c5	305	289	143	204	360	288
comp143529_c8	2243	1934	1409	1674	2796	2642
comp143530_c0	820	747	574	520	389	937
comp143532_c0	41	42	22	189	118	262
comp143532_c2	41	37	23	247	80	303
comp143533_c0	491	436	398	296	283	501
comp143533_c1	2875	2205	2020	2716	1185	578
comp143533_c2	178	131	174	127	178	171
comp143534_c0	246	139	264	425	395	496
comp143534_c1	1870	1762	1305	1597	2571	2714
comp143534_c3	498	423	510	845	1155	1190
comp143537_c0	736	502	471	242	182	419
comp143539_c0	941	768	725	362	625	845
comp143540_c0	1	8	3	4	8	8
comp143541_c0	2322	1970	2429	964	528	1519
comp143542_c0	90	51	75	53	134	96
comp143543_c0	18	23	42	16	35	60
comp143543_c3	1	3	0	5	6	0
comp143544_c0	115	86	124	95	38	17
comp143545_c0	52	23	50	34	25	67
comp143545_c2	18	9	24	7	7	17
comp143545_c3	59	16	37	40	20	50
comp143545_c4	298	247	297	192	189	413
comp143546_c0	420	404	324	300	389	492
comp143547_c1	6	2	4	26	17	16
comp143547_c2	26	9	28	69	71	76
comp143548_c0	7003	3824	6063	4580	4782	5610
comp143550_c0	1661	1194	384	101	396	220
comp143551_c2	0	0	0	2	15	20
comp143552_c1	2259	1946	2516	673	1886	4755
comp143553_c0	391	410	338	145	485	306
comp143554_c0	297	238	403	70	38	18
comp143555_c0	980	929	782	409	778	1156
comp143557_c0	320	258	166	612	988	1319
comp143557_c1	27	14	8	108	183	186
comp143558_c0	16	10	29	12	23	99
comp143558_c1	121	65	137	77	124	157
comp143558_c5	83	45	63	32	60	100
comp143559_c0	123	133	87	45	182	104
comp143560_c0	796	741	631	132	296	316
comp143561_c0	336	334	219	222	339	496
comp143562_c0	923	824	946	534	669	966
comp143563_c4	6	8	5	13	8	5
comp143564_c0	163	194	244	102	291	235
comp143564_c1	418	361	562	378	739	617
comp143565_c1	139	32	130	35	68	64
comp143565_c2	132	51	110	43	96	87
comp143566_c0	269	234	310	72	180	226
comp143567_c3	1054	989	951	505	754	1026
comp143568_c0	1403	1441	948	1013	613	1488
comp143568_c3	20	20	19	53	21	41
comp143569_c0	37	7	46	1	1	0
comp143570_c1	29	12	66	5	51	36
comp143570_c2	199	79	189	49	123	224
comp143570_c3	22	7	37	0	9	19
comp143570_c5	987	653	924	250	676	1306
comp143571_c2	158	147	65	197	39	26
comp143573_c0	5	6	8	10	0	8
comp143574_c0	2048	1514	1784	14226	9473	3307
comp143575_c0	703	636	589	522	456	345
comp143576_c0	1912	1222	1328	934	730	1694
comp143577_c0	1788	1474	1577	1166	1800	3240
comp143578_c2	201	192	63	15	23	70
comp143579_c1	83	66	95	34	44	121
comp143579_c4	63	114	83	2	7	38
comp143579_c5	168	140	197	3	11	68
comp143580_c1	16	18	6	28	12	12
comp143581_c0	165	126	115	24	17	14
comp143582_c0	3640	3393	2708	3550	3960	5118
comp143584_c0	18	16	43	3	1	23
comp143584_c1	71	27	51	16	16	33
comp143584_c4	310	153	337	160	220	317
comp143584_c5	53	49	99	1	6	47
comp143585_c0	417	407	387	257	467	790
comp143587_c0	26	10	3	123	62	18
comp143588_c0	49	47	63	20	6	47
comp143588_c5	92	103	124	0	0	1
comp143589_c0	474	381	432	87	226	469
comp143591_c2	8	22	24	9	0	44
comp143591_c4	2087	1665	2357	1519	2358	3299
comp143592_c0	10	15	18	25	33	66
comp143593_c0	1384	1044	890	739	732	1123
comp143594_c1	255	223	167	152	62	132
comp143594_c3	2	8	11	10	4	12
comp143594_c4	27	24	0	11	1	0
comp143595_c0	3	1	0	16	28	0
comp143596_c0	947	580	652	1113	1733	1744
comp143597_c1	249	258	215	83	214	369
comp143597_c2	116	127	137	66	73	198
comp143597_c3	182	142	172	84	141	224
comp143597_c4	1	0	1	0	0	2
comp143598_c0	6	14	11	5	15	23
comp143599_c0	146	155	238	88	131	149
comp143599_c1	76	75	65	35	381	40
comp143600_c0	8	1	3	2	1	3
comp143601_c0	10402	8309	5390	1579	1491	1535
comp143601_c2	1	9	0	7	3	4
comp143602_c0	686	377	280	521	509	442
comp143603_c0	196	206	89	0	2	0
comp143605_c0	1292	927	1094	821	1000	1578
comp143608_c0	59	42	56	14	63	31
comp143608_c2	21	18	24	4	12	7
comp143609_c2	4459	4035	2665	2853	2203	1935
comp143610_c0	2234	1659	1671	1070	1652	2244
comp143611_c0	226	237	191	192	178	373
comp143612_c0	48	23	27	33	21	31
comp143613_c0	0	2	11	1	2	5
comp143613_c2	92	75	85	27	5	138
comp143613_c3	5	2	3	0	0	2
comp143614_c1	7	5	13	113	0	56
comp143614_c5	14	24	31	10	0	9
comp143614_c6	3	7	2	12	5	13
comp143615_c1	3469	3005	2957	3163	4113	4166
comp143616_c2	198	122	123	55	38	63
comp143616_c3	1047	798	1035	963	648	896
comp143617_c0	170	134	83	244	52	97
comp143618_c0	1217	1131	991	639	873	1158
comp143619_c1	72	13	57	35	62	63
comp143620_c0	2286	1734	2015	1824	2443	2746
comp143621_c0	91	69	71	536	580	9
comp143621_c2	1597	1460	1138	857	977	469
comp143621_c8	153	165	143	7	65	4
comp143622_c0	6	9	2	9	14	8
comp143623_c0	1936	1573	1662	684	696	1514
comp143624_c0	1128	836	1136	475	513	308
comp143625_c0	1311	1233	1263	1044	1734	1318
comp143627_c0	562	332	269	85	231	5
comp143629_c0	5	9	4	13	16	20
comp143630_c2	24	44	26	20	7	53
comp143631_c1	1395	968	1351	1033	1086	1359
comp143633_c1	134	110	149	54	257	359
comp143633_c2	12	7	10	19	13	32
comp143633_c4	3	2	7	15	2	15
comp143635_c0	887	525	1325	347	144	351
comp143635_c1	2062	1287	3421	660	448	846
comp143636_c0	31	13	62	5	143	4
comp143637_c0	9	12	14	22	7	7
comp143639_c0	3204	2905	2868	2951	5059	5476
comp143639_c1	1283	1251	1130	1167	1802	2315
comp143640_c0	3588	3025	1795	5174	10968	15331
comp143641_c1	2164	2325	2001	2462	4857	9541
comp143643_c0	10	5	20	158	2219	108
comp143644_c0	614	473	790	398	374	922
comp143645_c0	428	418	332	569	1047	1071
comp143645_c1	3746	2990	2992	3651	6412	7574
comp143646_c1	986	917	800	693	1071	1490
comp143646_c8	15	13	13	17	5	37
comp143647_c0	505	443	317	50	132	162
comp143648_c0	1728	1405	1411	3153	3391	2988
comp143649_c0	732	687	571	551	542	754
comp143652_c0	453	445	312	174	340	264
comp143653_c4	48	28	95	315	64	30
comp143654_c0	993	838	731	1758	1603	1543
comp143655_c0	1	0	15	818	602	12
comp143656_c0	4	6	9	23	2	10
comp143656_c1	200	163	258	95	221	479
comp143659_c0	499	468	381	270	484	601
comp143659_c1	644	405	570	527	724	893
comp14365_c0	2	3	0	0	0	6
comp143660_c0	0	0	0	0	35	0
comp143660_c1	39	36	0	23	117	0
comp143661_c0	341	193	83	113	52	2
comp143662_c0	92	111	112	18	54	19
comp143663_c0	302	144	210	174	109	119
comp143663_c2	661	574	492	465	307	392
comp143664_c7	288	287	230	336	518	1010
comp143665_c2	889	909	293	463	427	647
comp143665_c3	1454	1189	2031	991	2179	3814
comp143666_c2	159	186	251	32	88	63
comp143667_c0	733	518	611	257	171	702
comp143669_c1	96	46	57	8	36	173
comp143670_c0	11	6	9	377	446	1
comp143672_c0	696	564	595	684	838	1128
comp143675_c0	2877	2226	2660	2686	2223	2237
comp143676_c0	280	202	244	205	260	207
comp143677_c0	35	26	21	20	123	201
comp143678_c0	220	243	314	311	519	729
comp143679_c0	12	10	15	5	11	38
comp143680_c0	1010	969	1089	723	829	1064
comp143681_c0	21	30	39	0	1	23
comp143681_c4	2	3	2	99	503	26
comp143682_c0	2384	1773	1671	1549	1961	2990
comp143683_c0	2397	2339	1194	1849	1821	2470
comp143684_c1	15	14	8	19	20	13
comp143685_c0	1037	1214	874	1549	1768	2397
comp143686_c0	1312	1000	1161	2088	2272	2469
comp143688_c0	1264	889	791	1228	1028	2315
comp143689_c2	530	448	429	230	328	586
comp143690_c0	883	634	820	1511	1740	740
comp143691_c0	32	11	23	25	32	25
comp143692_c1	124	74	847	7	110	32
comp143693_c0	63	33	108	12	10	14
comp143694_c0	1977	1488	1585	1470	2133	2256
comp143695_c0	192	148	223	1168	134	578
comp143696_c0	169	140	105	69	43	290
comp143697_c0	13973	9509	11438	16837	6910	11258
comp143698_c0	10850	7263	10199	7121	4808	2431
comp143698_c2	536	454	289	506	235	209
comp143699_c2	468	504	794	175	672	1012
comp143701_c2	20	11	17	35	17	60
comp143702_c0	375	318	240	179	292	313
comp143703_c1	609	553	581	589	1077	928
comp143704_c0	117	99	137	22	33	54
comp143705_c1	124	163	96	63	26	114
comp143706_c0	94	117	0	121	65	0
comp143706_c1	41	30	0	46	38	0
comp143706_c2	17	16	9	42	56	102
comp143706_c3	29	3	0	29	8	0
comp143707_c0	537	489	594	528	1031	1420
comp143709_c0	1286	1066	1283	1759	1399	1448
comp143710_c0	240	131	0	1	0	0
comp143710_c2	19	35	3	0	1	1
comp143711_c0	58	60	48	29	1	64
comp143711_c1	212	192	191	138	189	240
comp143711_c3	161	184	171	128	234	271
comp143713_c1	6	10	0	36	45	10
comp143714_c0	4095	3474	3185	2298	2336	4882
comp143715_c1	29	19	4	5	0	3
comp143718_c0	184	142	34	347	2358	2537
comp143719_c2	1232	818	983	777	715	898
comp143721_c0	6	4	431	245	138	499
comp143722_c0	1221	1080	508	735	970	1498
comp143723_c0	0	0	1	0	176	1
comp143724_c0	593	539	1124	383	260	144
comp143725_c0	43	14	27	13	385	11
comp143726_c0	3028	2325	2747	2328	3002	3233
comp143728_c2	541	577	903	67	37	32
comp143729_c0	28	9	26	4	11	15
comp143729_c2	25	13	6	7	2	4
comp143730_c0	1422	996	878	407	446	356
comp143731_c0	48	85	44	182	196	139
comp143732_c0	924	545	513	15	10	2
comp143732_c1	46	39	24	2	0	0
comp143733_c2	49	18	23	89	6	118
comp143734_c1	18	9	25	5	3	18
comp143735_c0	1670	1268	1201	791	1215	1862
comp143736_c0	292	289	223	218	298	345
comp143737_c0	288	229	285	200	299	365
comp143739_c0	158	156	86	102	8	112
comp143740_c0	14	17	6	13	15	21
comp143741_c4	536	428	475	274	281	556
comp143742_c0	1047	999	1671	543	810	1015
comp143743_c0	4	1	56	10	75	100
comp143744_c0	1058	1018	610	1267	1168	1311
comp143745_c0	8677	8885	8566	1539	3725	11351
comp143745_c2	81844	68314	56057	22914	45107	72191
comp143746_c0	897	901	808	730	1058	1509
comp143747_c1	8	14	17	11	11	51
comp143747_c2	19	11	21	22	17	61
comp143747_c3	145	174	108	261	234	332
comp143748_c0	2271	1919	1917	1022	2218	2464
comp143749_c0	230	216	47	40	0	0
comp143751_c0	362	288	275	177	170	77
comp143752_c0	143	104	246	0	0	1
comp143753_c0	1125	888	634	572	1297	777
comp143754_c0	14	17	37	19	85	18
comp143755_c0	544	570	463	563	895	700
comp143756_c0	707	599	564	542	435	594
comp143757_c0	4022	3285	3259	3112	1152	740
comp143758_c0	1943	1550	1481	1564	1538	2007
comp143758_c2	2028	1447	1085	109	82	4
comp143759_c0	11	5	3	2	1	10
comp143760_c0	0	1	6	0	5	2
comp143760_c1	8	5	5	0	9	2
comp143760_c2	24	33	124	2	15	91
comp143760_c3	7	13	17	0	19	2
comp143761_c0	638	546	648	821	1066	1176
comp143762_c0	52	40	88	25	27	119
comp143762_c2	9	9	17	0	0	14
comp143763_c2	504	455	317	243	218	569
comp143763_c4	1	0	0	4	4607	3
comp143764_c0	95	49	101	71	85	70
comp143765_c0	4	1	0	1	16	0
comp143765_c1	21	10	1	3	64	0
comp143766_c0	58	48	13	10	51	97
comp143767_c0	1249	1028	744	657	679	1034
comp143769_c0	3	6	4	19	12	19
comp143769_c1	78	54	67	22	274	194
comp143769_c3	6	3	17	3	2	58
comp143770_c0	20	3	19	5	7	16
comp143770_c1	26	12	14	20	16	7
comp143770_c2	85	62	74	14	12	39
comp143771_c0	1	5	1	3	5	14
comp143772_c0	1204	981	955	688	1205	1218
comp143773_c0	1	0	2	27	5	4
comp143774_c7	53	55	4	33	4	10
comp143775_c0	278	116	239	28	28	5
comp143776_c0	1919	1374	1461	847	1114	1622
comp143777_c0	103	60	77	35	33	70
comp143778_c1	219	194	194	270	3703	1359
comp143779_c0	1041	907	889	393	513	741
comp143780_c0	1747	1654	1009	325	1349	2177
comp143781_c0	1118	748	715	62	45	82
comp143782_c0	331	355	77	169	8	23
comp143782_c3	46	48	19	108	74	34
comp143782_c4	21	17	23	0	0	0
comp143782_c5	0	0	0	0	90	0
comp143784_c0	759	708	847	731	1674	893
comp143786_c0	234	336	261	54	91	12
comp143786_c1	600	495	607	287	609	1127
comp143786_c2	554	473	614	163	197	56
comp143787_c0	17	30	1	348	138	316
comp143788_c2	0	3	9	1	4	3
comp143789_c4	2036	1633	1356	628	770	1344
comp143790_c0	5	0	4	2	1	1
comp143791_c1	695	621	449	581	851	769
comp143792_c0	14	19	6	133	148	137
comp143793_c1	15	13	7	26	12	18
comp143795_c0	5805	4419	3928	61368	13417	5756
comp143795_c4	1660	1240	1153	214	602	477
comp143796_c0	90	92	66	4	1	7
comp143798_c0	3	3	4	546	348	61
comp143798_c1	624	562	622	784	1072	1219
comp143798_c2	1	3	0	270	124	63
comp143800_c0	1174	806	884	978	1227	1060
comp143801_c1	1	4	5	2	4	5
comp143802_c0	648	670	675	171	250	316
comp143802_c1	692	476	672	132	107	219
comp143804_c0	24	27	64	8	33	7
comp143805_c3	3	9	6	7	0	2
comp143806_c1	169	173	88	116	138	215
comp143807_c0	17	18	32	24	36	16
comp143808_c0	1262	1126	1208	1003	1370	2142
comp143809_c0	11513	10206	11403	16398	22713	15865
comp143811_c0	39	14	23	7	8	18
comp143812_c1	669	616	1170	64	43	914
comp143813_c0	495	546	449	38	203	46
comp143814_c0	72	41	54	15	24	36
comp143814_c1	38	45	22	3	5	5
comp143814_c2	228	179	185	48	70	130
comp143815_c0	38241	30411	24564	15952	18927	20182
comp143816_c0	5	25	22	8	21	21
comp143817_c0	799	821	638	340	449	376
comp143817_c2	158	109	80	0	3	2
comp143817_c3	12	19	20	5	17	4
comp143818_c0	129	157	124	29	91	269
comp143819_c2	321	346	180	38	38	20
comp143820_c0	794	698	601	243	799	1072
comp143821_c2	520	354	342	251	162	97
comp143822_c0	1060	873	795	958	547	383
comp143822_c3	3304	1909	2370	3663	1327	1123
comp143824_c0	1374	944	1203	1287	1023	1040
comp143825_c1	146	95	129	27	54	149
comp143825_c3	417	243	362	187	98	408
comp143825_c4	162	66	162	59	133	200
comp143825_c5	266	131	236	118	37	305
comp143825_c6	138	145	193	60	183	215
comp143825_c7	246	173	196	232	40	258
comp143825_c8	89	53	86	49	86	117
comp143826_c2	1122	1009	808	1178	1813	2309
comp143826_c5	9	6	12	16	6	7
comp143827_c0	3	0	4	152	35	104
comp143828_c0	40	32	113	56	23	37
comp143828_c1	20	25	35	15	8	13
comp143829_c1	1363	1166	936	1716	1431	1949
comp143830_c0	507	513	432	112	245	259
comp143831_c0	16	8	2	27	15	6
comp143832_c0	5584	3979	5637	784	759	238
comp143833_c0	691	664	430	229	376	413
comp143834_c2	22	16	20	14	21	32
comp143835_c0	1135	907	841	722	1024	998
comp143836_c0	2449	1988	2040	1677	1841	3889
comp143836_c1	128	96	18	48	11	33
comp143837_c0	829	535	655	674	416	682
comp143838_c0	178	162	96	2	1	0
comp143838_c1	2	0	0	6	23	6
comp143839_c1	40	30	0	7	0	0
comp143839_c2	1263	807	673	385	0	391
comp143840_c0	1413	1227	901	1337	1047	4136
comp143842_c1	5076	8294	9999	2498	2593	5188
comp143843_c0	133	127	114	8	26	60
comp143844_c0	726	610	453	1770	2267	3179
comp143846_c0	1	8	0	0	1	8
comp143848_c0	26	60	36	14	24	32
comp143850_c0	1028	1006	1026	1171	1847	2181
comp143851_c0	707	579	616	156	311	927
comp143852_c0	50	65	50	16	20	62
comp143853_c1	207	135	206	18	46	77
comp143854_c0	1154	808	1295	38	10	5
comp143855_c0	521	601	543	681	633	807
