gene_id	gameto_1	gameto_2	sporo_5	sporo_6
AagrBONN_evm.TU.Sc2ySwM_368.1003	29	57	153	502
AagrBONN_evm.TU.Sc2ySwM_368.1004	182	232	613	3776
AagrBONN_evm.TU.Sc2ySwM_368.1005	709	1170	831	2897
AagrBONN_evm.TU.Sc2ySwM_368.1006	33	41	28	33
AagrBONN_evm.TU.Sc2ySwM_368.1007	5	7	20	0
AagrBONN_evm.TU.Sc2ySwM_368.1008	82	175	156	786
AagrBONN_evm.TU.Sc2ySwM_368.1009	1093	1280	1981	8030
AagrBONN_evm.TU.Sc2ySwM_368.101	0	1	0	1
AagrBONN_evm.TU.Sc2ySwM_368.1010	773	748	1235	2672
AagrBONN_evm.TU.Sc2ySwM_368.1011	48	96	123	445
AagrBONN_evm.TU.Sc2ySwM_368.1012	163	382	189	456
AagrBONN_evm.TU.Sc2ySwM_368.1013	389	481	326	852
AagrBONN_evm.TU.Sc2ySwM_368.1014	4465	6100	11317	58279
AagrBONN_evm.TU.Sc2ySwM_368.1015	1652	2269	2528	9342
AagrBONN_evm.TU.Sc2ySwM_368.1016	388	637	470	1348
AagrBONN_evm.TU.Sc2ySwM_368.1017	0	0	5	26
AagrBONN_evm.TU.Sc2ySwM_368.1018	125	146	188	346
AagrBONN_evm.TU.Sc2ySwM_368.1019	139	167	319	1612
AagrBONN_evm.TU.Sc2ySwM_368.102	4	1	45	224
AagrBONN_evm.TU.Sc2ySwM_368.1020	107	173	236	1072
AagrBONN_evm.TU.Sc2ySwM_368.1021	102	253	227	1037
AagrBONN_evm.TU.Sc2ySwM_368.1022	726	954	389	2733
AagrBONN_evm.TU.Sc2ySwM_368.1023	1080	1921	2025	6317
AagrBONN_evm.TU.Sc2ySwM_368.1024	1237	2145	2579	11960
AagrBONN_evm.TU.Sc2ySwM_368.1025	1	3	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1026	1921	2834	5287	16306
AagrBONN_evm.TU.Sc2ySwM_368.1027	379	495	926	1100
AagrBONN_evm.TU.Sc2ySwM_368.1028	141	163	1205	2444
AagrBONN_evm.TU.Sc2ySwM_368.1029	180	359	1087	4740
AagrBONN_evm.TU.Sc2ySwM_368.103	185	98	247	690
AagrBONN_evm.TU.Sc2ySwM_368.1030	218	434	970	3066
AagrBONN_evm.TU.Sc2ySwM_368.1031	110	69	1045	1780
AagrBONN_evm.TU.Sc2ySwM_368.1032	224	255	1601	7059
AagrBONN_evm.TU.Sc2ySwM_368.1033	560	849	1328	6513
AagrBONN_evm.TU.Sc2ySwM_368.1034	199	370	631	1677
AagrBONN_evm.TU.Sc2ySwM_368.1035	666	1001	1689	5352
AagrBONN_evm.TU.Sc2ySwM_368.1036	1505	1834	3274	16934
AagrBONN_evm.TU.Sc2ySwM_368.1037	50	65	60	266
AagrBONN_evm.TU.Sc2ySwM_368.1038	550	545	1282	5420
AagrBONN_evm.TU.Sc2ySwM_368.1039	10	13	22	37
AagrBONN_evm.TU.Sc2ySwM_368.104	1622	1804	3347	5485
AagrBONN_evm.TU.Sc2ySwM_368.1040	0	0	0	1
AagrBONN_evm.TU.Sc2ySwM_368.1041	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1042	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1043	0	0	3	2
AagrBONN_evm.TU.Sc2ySwM_368.1044	25	38	101	246
AagrBONN_evm.TU.Sc2ySwM_368.1045	15	4	45	28
AagrBONN_evm.TU.Sc2ySwM_368.1046	530	680	1226	3285
AagrBONN_evm.TU.Sc2ySwM_368.1047	3	5	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1048	3	3	3	5
AagrBONN_evm.TU.Sc2ySwM_368.1049	11	17	12	18
AagrBONN_evm.TU.Sc2ySwM_368.105	917	1111	1968	1115
AagrBONN_evm.TU.Sc2ySwM_368.1050	198	296	1659	3285
AagrBONN_evm.TU.Sc2ySwM_368.1051	13	24	33	0
AagrBONN_evm.TU.Sc2ySwM_368.1052	18	34	64	204
AagrBONN_evm.TU.Sc2ySwM_368.1053	1	0	11	16
AagrBONN_evm.TU.Sc2ySwM_368.1054	0	0	2	16
AagrBONN_evm.TU.Sc2ySwM_368.1055	2	3	33	57
AagrBONN_evm.TU.Sc2ySwM_368.1056	359	606	754	3262
AagrBONN_evm.TU.Sc2ySwM_368.1057	698	1305	1578	6854
AagrBONN_evm.TU.Sc2ySwM_368.1058	805	1560	1989	7042
AagrBONN_evm.TU.Sc2ySwM_368.1059	684	740	1967	6404
AagrBONN_evm.TU.Sc2ySwM_368.106	39	44	96	297
AagrBONN_evm.TU.Sc2ySwM_368.1060	475	622	1046	4814
AagrBONN_evm.TU.Sc2ySwM_368.1061	665	909	2815	9729
AagrBONN_evm.TU.Sc2ySwM_368.1062	181	341	546	1808
AagrBONN_evm.TU.Sc2ySwM_368.1063	515	554	804	3173
AagrBONN_evm.TU.Sc2ySwM_368.1064	603	885	1422	3187
AagrBONN_evm.TU.Sc2ySwM_368.1065	1272	1904	2287	8150
AagrBONN_evm.TU.Sc2ySwM_368.1066	2307	2826	4502	16067
AagrBONN_evm.TU.Sc2ySwM_368.1067	261	373	646	757
AagrBONN_evm.TU.Sc2ySwM_368.1068	153	241	240	359
AagrBONN_evm.TU.Sc2ySwM_368.1069	14	22	65	396
AagrBONN_evm.TU.Sc2ySwM_368.107	359	460	662	2097
AagrBONN_evm.TU.Sc2ySwM_368.1070	759	1066	1754	6077
AagrBONN_evm.TU.Sc2ySwM_368.1071	77	62	172	496
AagrBONN_evm.TU.Sc2ySwM_368.1072	730	813	1020	713
AagrBONN_evm.TU.Sc2ySwM_368.1074	266	365	504	1898
AagrBONN_evm.TU.Sc2ySwM_368.1075	0	0	5	0
AagrBONN_evm.TU.Sc2ySwM_368.1076	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1077	15	29	127	0
AagrBONN_evm.TU.Sc2ySwM_368.1078	157	166	457	505
AagrBONN_evm.TU.Sc2ySwM_368.1079	124	241	297	759
AagrBONN_evm.TU.Sc2ySwM_368.108	0	0	80	93
AagrBONN_evm.TU.Sc2ySwM_368.1080	600	900	1292	3332
AagrBONN_evm.TU.Sc2ySwM_368.1081	2167	2061	3284	13090
AagrBONN_evm.TU.Sc2ySwM_368.1082	469	553	760	1815
AagrBONN_evm.TU.Sc2ySwM_368.1083	23	22	35	129
AagrBONN_evm.TU.Sc2ySwM_368.1084	868	1185	2490	9904
AagrBONN_evm.TU.Sc2ySwM_368.1085	432	674	877	5092
AagrBONN_evm.TU.Sc2ySwM_368.1086	1050	1429	2018	4095
AagrBONN_evm.TU.Sc2ySwM_368.1087	358	462	596	2449
AagrBONN_evm.TU.Sc2ySwM_368.1088	43	47	69	238
AagrBONN_evm.TU.Sc2ySwM_368.1089	324	560	858	2491
AagrBONN_evm.TU.Sc2ySwM_368.109	3	1	7	10
AagrBONN_evm.TU.Sc2ySwM_368.1090	5025	8929	614	3484
AagrBONN_evm.TU.Sc2ySwM_368.1091	1	0	12	518
AagrBONN_evm.TU.Sc2ySwM_368.1092	63	125	429	2669
AagrBONN_evm.TU.Sc2ySwM_368.1093	29	70	192	1264
AagrBONN_evm.TU.Sc2ySwM_368.1095	1	3	2	9
AagrBONN_evm.TU.Sc2ySwM_368.1096	0	0	33	90
AagrBONN_evm.TU.Sc2ySwM_368.1097	0	0	132	743
AagrBONN_evm.TU.Sc2ySwM_368.1098	55	117	97	326
AagrBONN_evm.TU.Sc2ySwM_368.1099	1446	2638	2635	9601
AagrBONN_evm.TU.Sc2ySwM_368.11	200	214	271	906
AagrBONN_evm.TU.Sc2ySwM_368.110	388	451	678	2085
AagrBONN_evm.TU.Sc2ySwM_368.1100	0	0	32	16
AagrBONN_evm.TU.Sc2ySwM_368.1101	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_368.1102	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1103	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1104	0	0	3	0
AagrBONN_evm.TU.Sc2ySwM_368.1105	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1106	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1107	0	0	3	0
AagrBONN_evm.TU.Sc2ySwM_368.1108	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_368.1109	0	0	2	106
AagrBONN_evm.TU.Sc2ySwM_368.111	0	0	7	1
AagrBONN_evm.TU.Sc2ySwM_368.1110	0	1	14	46
AagrBONN_evm.TU.Sc2ySwM_368.1111	6	24	12	99
AagrBONN_evm.TU.Sc2ySwM_368.1112	45670	74147	46844	52117
AagrBONN_evm.TU.Sc2ySwM_368.1113	33	41	28	74
AagrBONN_evm.TU.Sc2ySwM_368.1114	14658	22515	18790	38885
AagrBONN_evm.TU.Sc2ySwM_368.1115	31	36	318	247
AagrBONN_evm.TU.Sc2ySwM_368.1116	4262	5994	8466	37696
AagrBONN_evm.TU.Sc2ySwM_368.1117	271	542	622	795
AagrBONN_evm.TU.Sc2ySwM_368.1118	617	1089	1014	2111
AagrBONN_evm.TU.Sc2ySwM_368.1119	1158	1730	2851	8933
AagrBONN_evm.TU.Sc2ySwM_368.112	153	158	393	1310
AagrBONN_evm.TU.Sc2ySwM_368.1120	860	1798	2053	5584
AagrBONN_evm.TU.Sc2ySwM_368.1121	5065	11062	11759	38011
AagrBONN_evm.TU.Sc2ySwM_368.1122	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1123	1	1	4	22
AagrBONN_evm.TU.Sc2ySwM_368.1124	243	438	773	2627
AagrBONN_evm.TU.Sc2ySwM_368.1125	4	4	8	4
AagrBONN_evm.TU.Sc2ySwM_368.1126	1	1	40	505
AagrBONN_evm.TU.Sc2ySwM_368.1127	1	0	2	0
AagrBONN_evm.TU.Sc2ySwM_368.1128	109	115	210	965
AagrBONN_evm.TU.Sc2ySwM_368.1129	817	1434	5275	28373
AagrBONN_evm.TU.Sc2ySwM_368.113	41	30	59	340
AagrBONN_evm.TU.Sc2ySwM_368.1130	1026	1469	2621	7705
AagrBONN_evm.TU.Sc2ySwM_368.1131	1878	2438	5782	24956
AagrBONN_evm.TU.Sc2ySwM_368.1132	1	0	11	32
AagrBONN_evm.TU.Sc2ySwM_368.1133	27	52	62	186
AagrBONN_evm.TU.Sc2ySwM_368.1134	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1135	171	318	359	891
AagrBONN_evm.TU.Sc2ySwM_368.1136	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1137	0	0	17	50
AagrBONN_evm.TU.Sc2ySwM_368.1138	120	178	389	1017
AagrBONN_evm.TU.Sc2ySwM_368.114	10	25	53	194
AagrBONN_evm.TU.Sc2ySwM_368.1140	310	420	218	250
AagrBONN_evm.TU.Sc2ySwM_368.1141	820	1127	1542	4922
AagrBONN_evm.TU.Sc2ySwM_368.1142	340	569	810	3396
AagrBONN_evm.TU.Sc2ySwM_368.1143	25	100	256	1195
AagrBONN_evm.TU.Sc2ySwM_368.1144	119	122	299	796
AagrBONN_evm.TU.Sc2ySwM_368.1145	297	493	757	2681
AagrBONN_evm.TU.Sc2ySwM_368.1146	1	12	210	1100
AagrBONN_evm.TU.Sc2ySwM_368.1147	688	988	2058	2206
AagrBONN_evm.TU.Sc2ySwM_368.1148	417	552	867	1349
AagrBONN_evm.TU.Sc2ySwM_368.1149	823	1279	1148	3386
AagrBONN_evm.TU.Sc2ySwM_368.115	2	2	6	12
AagrBONN_evm.TU.Sc2ySwM_368.1150	423	418	552	1581
AagrBONN_evm.TU.Sc2ySwM_368.1151	19	24	34	141
AagrBONN_evm.TU.Sc2ySwM_368.1152	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_368.1153	3	8	25	43
AagrBONN_evm.TU.Sc2ySwM_368.1155	756	974	1506	6802
AagrBONN_evm.TU.Sc2ySwM_368.1156	257	344	569	2001
AagrBONN_evm.TU.Sc2ySwM_368.1157	0	0	68	180
AagrBONN_evm.TU.Sc2ySwM_368.1158	203	248	492	1271
AagrBONN_evm.TU.Sc2ySwM_368.1159	92	105	279	674
AagrBONN_evm.TU.Sc2ySwM_368.116	4	4	4	35
AagrBONN_evm.TU.Sc2ySwM_368.1160	2390	4751	202	239
AagrBONN_evm.TU.Sc2ySwM_368.1161	3417	6712	8383	26333
AagrBONN_evm.TU.Sc2ySwM_368.1162	1052	1419	1375	5131
AagrBONN_evm.TU.Sc2ySwM_368.1163	1523	2666	5	1
AagrBONN_evm.TU.Sc2ySwM_368.1164	3855	7137	7	1
AagrBONN_evm.TU.Sc2ySwM_368.1165	0	0	32	135
AagrBONN_evm.TU.Sc2ySwM_368.1166	0	0	24	1
AagrBONN_evm.TU.Sc2ySwM_368.1167	0	0	0	5
AagrBONN_evm.TU.Sc2ySwM_368.1168	374	687	72	225
AagrBONN_evm.TU.Sc2ySwM_368.1169	14	9	8	52
AagrBONN_evm.TU.Sc2ySwM_368.117	2	1	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1170	22	16	10	78
AagrBONN_evm.TU.Sc2ySwM_368.1171	333	406	728	2432
AagrBONN_evm.TU.Sc2ySwM_368.1172	1075	1070	1985	7913
AagrBONN_evm.TU.Sc2ySwM_368.1173	1951	3331	22	151
AagrBONN_evm.TU.Sc2ySwM_368.1174	2	2	2	0
AagrBONN_evm.TU.Sc2ySwM_368.1175	6	24	28	18
AagrBONN_evm.TU.Sc2ySwM_368.1176	22	43	5	42
AagrBONN_evm.TU.Sc2ySwM_368.1177	408	463	105	460
AagrBONN_evm.TU.Sc2ySwM_368.1178	727	978	1555	4646
AagrBONN_evm.TU.Sc2ySwM_368.1179	37	92	125	164
AagrBONN_evm.TU.Sc2ySwM_368.118	1	0	11	128
AagrBONN_evm.TU.Sc2ySwM_368.1180	967	1817	2128	10581
AagrBONN_evm.TU.Sc2ySwM_368.1181	4	11	6	1
AagrBONN_evm.TU.Sc2ySwM_368.1182	693	896	1079	4392
AagrBONN_evm.TU.Sc2ySwM_368.1183	4131	6629	9683	13791
AagrBONN_evm.TU.Sc2ySwM_368.1184	47	60	84	296
AagrBONN_evm.TU.Sc2ySwM_368.1185	371	599	524	279
AagrBONN_evm.TU.Sc2ySwM_368.1186	436	595	886	2465
AagrBONN_evm.TU.Sc2ySwM_368.1187	381	543	510	1245
AagrBONN_evm.TU.Sc2ySwM_368.1188	958	1325	2046	7315
AagrBONN_evm.TU.Sc2ySwM_368.1189	17	31	40	46
AagrBONN_evm.TU.Sc2ySwM_368.119	0	6	13	34
AagrBONN_evm.TU.Sc2ySwM_368.1190	0	3	2	2
AagrBONN_evm.TU.Sc2ySwM_368.1191	62	85	93	0
AagrBONN_evm.TU.Sc2ySwM_368.1192	252	382	462	1316
AagrBONN_evm.TU.Sc2ySwM_368.1193	2382	3664	4162	9840
AagrBONN_evm.TU.Sc2ySwM_368.1194	408	631	1060	2690
AagrBONN_evm.TU.Sc2ySwM_368.1195	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1196	1428	2060	3389	14171
AagrBONN_evm.TU.Sc2ySwM_368.1197	399	594	1280	3265
AagrBONN_evm.TU.Sc2ySwM_368.1198	2134	2094	4067	17126
AagrBONN_evm.TU.Sc2ySwM_368.1199	64	140	140	453
AagrBONN_evm.TU.Sc2ySwM_368.12	67	71	75	198
AagrBONN_evm.TU.Sc2ySwM_368.120	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1200	293	408	777	3077
AagrBONN_evm.TU.Sc2ySwM_368.1201	36	62	83	252
AagrBONN_evm.TU.Sc2ySwM_368.1202	127	97	226	690
AagrBONN_evm.TU.Sc2ySwM_368.1203	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1204	0	1	7	7
AagrBONN_evm.TU.Sc2ySwM_368.1205	5	7	14	0
AagrBONN_evm.TU.Sc2ySwM_368.1206	30	23	35	11
AagrBONN_evm.TU.Sc2ySwM_368.1207	45	48	79	334
AagrBONN_evm.TU.Sc2ySwM_368.1208	141	209	208	562
AagrBONN_evm.TU.Sc2ySwM_368.1209	0	0	25	204
AagrBONN_evm.TU.Sc2ySwM_368.121	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1210	217	245	372	1374
AagrBONN_evm.TU.Sc2ySwM_368.1211	2950	4635	5418	8755
AagrBONN_evm.TU.Sc2ySwM_368.1212	729	1119	1954	4641
AagrBONN_evm.TU.Sc2ySwM_368.1213	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1214	986	1488	2637	12291
AagrBONN_evm.TU.Sc2ySwM_368.1215	4136	6530	7095	23068
AagrBONN_evm.TU.Sc2ySwM_368.1216	176	484	498	1309
AagrBONN_evm.TU.Sc2ySwM_368.1217	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1218	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1219	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.122	1226	1447	1809	8390
AagrBONN_evm.TU.Sc2ySwM_368.1220	166	367	392	1010
AagrBONN_evm.TU.Sc2ySwM_368.1221	187	185	379	1568
AagrBONN_evm.TU.Sc2ySwM_368.1222	253	491	502	1057
AagrBONN_evm.TU.Sc2ySwM_368.1223	417	675	1078	741
AagrBONN_evm.TU.Sc2ySwM_368.1224	320	759	866	2939
AagrBONN_evm.TU.Sc2ySwM_368.1225	763	858	1047	2896
AagrBONN_evm.TU.Sc2ySwM_368.1226	1667	2061	3463	13100
AagrBONN_evm.TU.Sc2ySwM_368.1227	944	1198	1565	3636
AagrBONN_evm.TU.Sc2ySwM_368.1228	336	720	589	3557
AagrBONN_evm.TU.Sc2ySwM_368.1229__1230	83	163	200	444
AagrBONN_evm.TU.Sc2ySwM_368.123	31	29	2	3
AagrBONN_evm.TU.Sc2ySwM_368.1231	66	105	33	272
AagrBONN_evm.TU.Sc2ySwM_368.1232	801	1362	1324	3647
AagrBONN_evm.TU.Sc2ySwM_368.1233	0	0	64	211
AagrBONN_evm.TU.Sc2ySwM_368.1234	0	1	28	3
AagrBONN_evm.TU.Sc2ySwM_368.1235	0	0	74	102
AagrBONN_evm.TU.Sc2ySwM_368.1236	0	6	24	34
AagrBONN_evm.TU.Sc2ySwM_368.1237	435	809	797	2889
AagrBONN_evm.TU.Sc2ySwM_368.1238__1239	870	1357	460	1350
AagrBONN_evm.TU.Sc2ySwM_368.124	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1240	1310	1670	1746	8909
AagrBONN_evm.TU.Sc2ySwM_368.1241	52	99	174	756
AagrBONN_evm.TU.Sc2ySwM_368.1242	21	40	48	178
AagrBONN_evm.TU.Sc2ySwM_368.1243	4	11	5	18
AagrBONN_evm.TU.Sc2ySwM_368.1244	1	3	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1245	13	14	48	194
AagrBONN_evm.TU.Sc2ySwM_368.1246	140	280	1897	9196
AagrBONN_evm.TU.Sc2ySwM_368.1247	1434	2756	4335	17458
AagrBONN_evm.TU.Sc2ySwM_368.1248	263	571	752	1110
AagrBONN_evm.TU.Sc2ySwM_368.1249	69	72	162	380
AagrBONN_evm.TU.Sc2ySwM_368.125	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1250	74	112	132	472
AagrBONN_evm.TU.Sc2ySwM_368.1251	46	68	45	236
AagrBONN_evm.TU.Sc2ySwM_368.1252	121	158	85	380
AagrBONN_evm.TU.Sc2ySwM_368.1253	94	212	70	35
AagrBONN_evm.TU.Sc2ySwM_368.1254	5	10	12	25
AagrBONN_evm.TU.Sc2ySwM_368.1255	77	53	198	966
AagrBONN_evm.TU.Sc2ySwM_368.1256	43	69	165	486
AagrBONN_evm.TU.Sc2ySwM_368.1257	128	242	108	327
AagrBONN_evm.TU.Sc2ySwM_368.1258	2	2	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1259	58	105	132	291
AagrBONN_evm.TU.Sc2ySwM_368.126	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1260	44	49	61	112
AagrBONN_evm.TU.Sc2ySwM_368.1261	689	1183	921	1729
AagrBONN_evm.TU.Sc2ySwM_368.1262	471	634	3259	4487
AagrBONN_evm.TU.Sc2ySwM_368.1263	602	913	1341	3835
AagrBONN_evm.TU.Sc2ySwM_368.1264	274	491	811	1602
AagrBONN_evm.TU.Sc2ySwM_368.1265	267	519	704	1812
AagrBONN_evm.TU.Sc2ySwM_368.1266	88	116	195	123
AagrBONN_evm.TU.Sc2ySwM_368.1267	70	140	172	627
AagrBONN_evm.TU.Sc2ySwM_368.1268	747	1048	1009	3797
AagrBONN_evm.TU.Sc2ySwM_368.1269	14	37	3	0
AagrBONN_evm.TU.Sc2ySwM_368.127	0	0	10	24
AagrBONN_evm.TU.Sc2ySwM_368.1270	28	71	1	13
AagrBONN_evm.TU.Sc2ySwM_368.1271	0	4	10	64
AagrBONN_evm.TU.Sc2ySwM_368.1272	4	13	9	0
AagrBONN_evm.TU.Sc2ySwM_368.1273	0	1	19	22
AagrBONN_evm.TU.Sc2ySwM_368.1274	40	54	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1275	1	5	82	57
AagrBONN_evm.TU.Sc2ySwM_368.1276	833	1280	1246	5370
AagrBONN_evm.TU.Sc2ySwM_368.1277	9	3	14	0
AagrBONN_evm.TU.Sc2ySwM_368.1278	6	9	56	49
AagrBONN_evm.TU.Sc2ySwM_368.1279	1	2	30	84
AagrBONN_evm.TU.Sc2ySwM_368.128	0	0	12	0
AagrBONN_evm.TU.Sc2ySwM_368.1280	1	5	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1281	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1282	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_368.1283	1	5	18	17
AagrBONN_evm.TU.Sc2ySwM_368.1284	4	9	9	0
AagrBONN_evm.TU.Sc2ySwM_368.1285	4	6	7	43
AagrBONN_evm.TU.Sc2ySwM_368.1286	2	1	3	0
AagrBONN_evm.TU.Sc2ySwM_368.1287	0	0	160	1159
AagrBONN_evm.TU.Sc2ySwM_368.1288	364	425	642	1666
AagrBONN_evm.TU.Sc2ySwM_368.1289	36	38	44	146
AagrBONN_evm.TU.Sc2ySwM_368.129	0	0	0	1
AagrBONN_evm.TU.Sc2ySwM_368.1290	164	195	19	16
AagrBONN_evm.TU.Sc2ySwM_368.1291	6	10	81	215
AagrBONN_evm.TU.Sc2ySwM_368.1292	357	783	588	1682
AagrBONN_evm.TU.Sc2ySwM_368.1293	70	131	5	0
AagrBONN_evm.TU.Sc2ySwM_368.1294	9	6	101	238
AagrBONN_evm.TU.Sc2ySwM_368.1295	109	192	105	582
AagrBONN_evm.TU.Sc2ySwM_368.1296	192	422	378	923
AagrBONN_evm.TU.Sc2ySwM_368.1297	164	304	441	1934
AagrBONN_evm.TU.Sc2ySwM_368.1298	257	450	3447	10130
AagrBONN_evm.TU.Sc2ySwM_368.1299	213	333	507	1459
AagrBONN_evm.TU.Sc2ySwM_368.13	107	106	151	508
AagrBONN_evm.TU.Sc2ySwM_368.130	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1300	280	382	774	1578
AagrBONN_evm.TU.Sc2ySwM_368.1301	678	1002	1674	3158
AagrBONN_evm.TU.Sc2ySwM_368.1302	346	472	732	872
AagrBONN_evm.TU.Sc2ySwM_368.1303	617	815	4822	12926
AagrBONN_evm.TU.Sc2ySwM_368.1304	562	728	1356	4328
AagrBONN_evm.TU.Sc2ySwM_368.1305	0	0	141	1209
AagrBONN_evm.TU.Sc2ySwM_368.1306	413	400	1174	1935
AagrBONN_evm.TU.Sc2ySwM_368.1307	259	555	563	1843
AagrBONN_evm.TU.Sc2ySwM_368.1308	1	0	17	44
AagrBONN_evm.TU.Sc2ySwM_368.1309	127	182	146	417
AagrBONN_evm.TU.Sc2ySwM_368.131	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1310	20	49	49	278
AagrBONN_evm.TU.Sc2ySwM_368.1311	0	0	4	0
AagrBONN_evm.TU.Sc2ySwM_368.1312	2	6	769	1871
AagrBONN_evm.TU.Sc2ySwM_368.1313	30	51	16	0
AagrBONN_evm.TU.Sc2ySwM_368.1314	23	35	48	55
AagrBONN_evm.TU.Sc2ySwM_368.1315	29	53	11	85
AagrBONN_evm.TU.Sc2ySwM_368.1316	3	2	13	59
AagrBONN_evm.TU.Sc2ySwM_368.1317	62	85	46	6
AagrBONN_evm.TU.Sc2ySwM_368.1318	67	77	245	505
AagrBONN_evm.TU.Sc2ySwM_368.1319	35	43	176	408
AagrBONN_evm.TU.Sc2ySwM_368.132	223	278	408	1404
AagrBONN_evm.TU.Sc2ySwM_368.1320	2	0	1	0
AagrBONN_evm.TU.Sc2ySwM_368.1321	29	21	72	306
AagrBONN_evm.TU.Sc2ySwM_368.1322	0	3	2	0
AagrBONN_evm.TU.Sc2ySwM_368.1323	4	2	18	78
AagrBONN_evm.TU.Sc2ySwM_368.1324	0	0	2	1
AagrBONN_evm.TU.Sc2ySwM_368.1325	0	3	113	916
AagrBONN_evm.TU.Sc2ySwM_368.1326	1	1	148	814
AagrBONN_evm.TU.Sc2ySwM_368.1327	0	0	14	108
AagrBONN_evm.TU.Sc2ySwM_368.1328	5	13	71	257
AagrBONN_evm.TU.Sc2ySwM_368.1329	1	1	64	230
AagrBONN_evm.TU.Sc2ySwM_368.133	270	306	542	1730
AagrBONN_evm.TU.Sc2ySwM_368.1330	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_368.1331	1	0	6	3
AagrBONN_evm.TU.Sc2ySwM_368.1332	3	11	26	81
AagrBONN_evm.TU.Sc2ySwM_368.1333	0	0	0	1
AagrBONN_evm.TU.Sc2ySwM_368.1334	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1335	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1336	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1337	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1338	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1339	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1340	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1341	1	0	6	8
AagrBONN_evm.TU.Sc2ySwM_368.1342	21	32	70	747
AagrBONN_evm.TU.Sc2ySwM_368.1343	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1344	2144	2790	2830	7606
AagrBONN_evm.TU.Sc2ySwM_368.1345	1336	2020	3698	13298
AagrBONN_evm.TU.Sc2ySwM_368.1346	420	597	941	1419
AagrBONN_evm.TU.Sc2ySwM_368.1347	6	15	57	141
AagrBONN_evm.TU.Sc2ySwM_368.1348	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1349	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.135	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1350	300	510	680	1757
AagrBONN_evm.TU.Sc2ySwM_368.1351	1560	2774	786	1250
AagrBONN_evm.TU.Sc2ySwM_368.1352	170	205	230	497
AagrBONN_evm.TU.Sc2ySwM_368.1353	987	1518	3234	5008
AagrBONN_evm.TU.Sc2ySwM_368.1354	665	851	808	3293
AagrBONN_evm.TU.Sc2ySwM_368.1355	59	106	407	1322
AagrBONN_evm.TU.Sc2ySwM_368.1356	1412	1780	3665	15918
AagrBONN_evm.TU.Sc2ySwM_368.1357	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_368.1358	217	259	430	938
AagrBONN_evm.TU.Sc2ySwM_368.1359	2279	3003	5131	18091
AagrBONN_evm.TU.Sc2ySwM_368.136	5	0	12	2
