gene_id	gameto_5	gameto_6	gameto_7	sporo_7	sporo_8	sporo_9
Pp3c26_2670	643	606	554	314	24	35
Pp3c26_2708	6	1	3	4	5	4
Pp3c26_2720	418	384	496	1072	378	518
Pp3c26_2730	17	15	10	8	5	9
Pp3c26_280	2078	2030	2492	2107	452	921
Pp3c26_2819	3	2	6	10	3	3
Pp3c26_2830	5124	4624	4612	2714	409	598
Pp3c26_2880	2129	2358	3396	24957	10157	15652
Pp3c26_290	166	205	226	932	227	607
Pp3c26_2900	0	0	0	0	0	1
Pp3c26_2929	216	202	209	2111	554	1106
Pp3c26_2950	143	133	150	1268	378	726
Pp3c26_2960	2	2	1	32	14	27
Pp3c26_30	9	14	10	256	31	110
Pp3c26_3000	5029	5250	5068	4019	3037	6822
Pp3c26_3020	8	10	11	11	3	6
Pp3c26_3030	1385	1393	1250	53	41	107
Pp3c26_3040	4	1	10	1	0	0
Pp3c26_3070	38458	31105	56509	8653	2875	6577
Pp3c26_3080	162	169	283	7	9	13
Pp3c26_310	195	119	553	544	95	245
Pp3c26_3100	425	371	496	549	196	376
Pp3c26_3130	5	9	8	6	18	39
Pp3c26_3140	2	6	7	5	18	37
Pp3c26_3170	3746	3512	4048	4097	1002	2242
Pp3c26_3180	0	0	0	0	0	0
Pp3c26_3200	530	430	568	421	220	352
Pp3c26_3230	1251	1013	1048	1072	202	648
Pp3c26_3240	0	0	0	0	0	0
Pp3c26_3259	5	5	5	0	2	5
Pp3c26_3260	5	4	4	0	2	5
Pp3c26_3280	0	0	0	0	0	0
Pp3c26_3290	1457	1286	1273	401	67	207
Pp3c26_330	2647	2673	2926	2154	1388	1526
Pp3c26_3320	0	0	0	17111	6477	13418
Pp3c26_3340	3098	2702	3406	1731	1412	2552
Pp3c26_3360	3245	3031	3656	3743	994	2021
Pp3c26_3389	9	8	9	26	8	6
Pp3c26_340	390	294	361	328	112	203
Pp3c26_3400	143	111	202	4	3	0
Pp3c26_3410	388	487	500	649	352	724
Pp3c26_3430	474	353	284	15	24	23
Pp3c26_3480	193	165	194	306	177	336
Pp3c26_3490	953	897	1072	1493	962	1511
Pp3c26_350	867	697	943	553	86	148
Pp3c26_3500	0	1	0	10	1	4
Pp3c26_3510	450	427	537	1612	942	1054
Pp3c26_3540	0	0	0	0	0	1
Pp3c26_3570	1421	1589	1351	3261	1178	3216
Pp3c26_3590	74	95	138	7099	1127	1914
Pp3c26_360	8214	7600	8324	7444	4961	10092
Pp3c26_3610	0	0	0	0	0	0
Pp3c26_3620	1189	1103	1242	5305	4881	5147
Pp3c26_3670	5	8	11	11	33	63
Pp3c26_370	3104	2822	3422	3878	678	963
Pp3c26_3770	399	419	443	901	226	476
Pp3c26_3790	324	344	432	8414	1706	4158
Pp3c26_380	25	26	50	24	3	24
Pp3c26_3820	1257	1015	1312	555	251	585
Pp3c26_3830	1906	1515	1904	642	331	1151
Pp3c26_3860	483	551	355	31	0	9
Pp3c26_3900	2895	2058	3284	2192	1088	1496
Pp3c26_3910	2003	1674	2195	1480	857	1254
Pp3c26_3970	2	9	17	5	40	37
Pp3c26_3990	225	201	198	303	147	263
Pp3c26_40	188	144	155	2639	1392	1944
Pp3c26_400	6686	5681	6806	1418	864	1640
Pp3c26_4000	864	653	802	915	305	453
Pp3c26_4030	555	427	552	1612	1341	1728
Pp3c26_4040	8273	7281	5893	611	486	608
Pp3c26_4050	3753	3342	2971	367	298	305
Pp3c26_4070	328	283	386	1383	344	474
Pp3c26_4130	649	579	740	924	340	475
Pp3c26_4140	1232	1091	1312	1247	479	742
Pp3c26_415	0	2	0	3	0	0
Pp3c26_4170	3128	2580	3455	1091	411	620
Pp3c26_4181	0	0	1	0	0	0
Pp3c26_4200	0	0	0	2	0	0
Pp3c26_4220	13041	10926	17617	6	9	34
Pp3c26_4230	1876	1659	1441	74	88	265
Pp3c26_4380	1381	1129	1476	2904	1015	1159
Pp3c26_4388	162	174	185	2067	136	228
Pp3c26_4390	613	585	663	10565	1579	2550
Pp3c26_440	195	174	164	532	129	193
Pp3c26_4440	3306	3185	3450	456	192	975
Pp3c26_4450	3652	2993	3539	2178	779	1732
Pp3c26_4470	1657	1428	1804	1516	346	568
Pp3c26_4490	612	537	491	494	129	402
Pp3c26_450	828	626	884	2004	992	1088
Pp3c26_4540	235	182	294	2096	829	1219
Pp3c26_4559	0	0	0	1	2	1
Pp3c26_4580	0	0	0	0	0	0
Pp3c26_4590	780	620	761	1443	603	714
Pp3c26_4630	701	800	439	170	51	45
Pp3c26_4660	485	365	364	285	99	713
Pp3c26_470	525	693	60	282	0	47
Pp3c26_4700	767	778	907	741	79	123
Pp3c26_4720	925	937	1041	684	139	362
Pp3c26_4731	11	18	20	3	0	0
Pp3c26_4740	0	0	0	2	1	2
Pp3c26_4770	341	294	450	123	39	54
Pp3c26_4790	3313	2880	3745	3492	1472	2462
Pp3c26_480	0	0	0	0	0	0
Pp3c26_4810	798	736	940	951	367	655
Pp3c26_4830	44	49	53	153	47	97
Pp3c26_4840	0	0	0	0	0	0
Pp3c26_4850	145	188	229	1005	198	468
Pp3c26_4880	1715	1467	1879	1623	393	1028
Pp3c26_4888	0	0	0	0	0	0
Pp3c26_4890	368	353	431	563	218	279
Pp3c26_490	165	148	159	526	249	320
Pp3c26_4900	1	0	2	1	0	0
Pp3c26_4930	2161	1786	2132	1200	783	1585
Pp3c26_4940	287	267	326	337	284	492
Pp3c26_4950	288	268	328	337	284	492
Pp3c26_4960	526	575	653	567	116	282
Pp3c26_4970	0	0	0	0	0	0
Pp3c26_4990	321	271	347	426	144	281
Pp3c26_500	3496	3262	2771	805	523	754
Pp3c26_5010	543	481	610	362	79	140
Pp3c26_5030	0	0	0	0	0	0
Pp3c26_5040	0	0	0	0	0	0
Pp3c26_5060	15	10	18	7	2	2
Pp3c26_5080	3	10	8	267	125	69
Pp3c26_5090	14	19	21	1256	227	219
Pp3c26_5095	11	4	11	816	97	154
Pp3c26_510	8	2	8	18	6	4
Pp3c26_5100	81	62	96	781	214	877
Pp3c26_5120	782	630	924	829	288	451
Pp3c26_5140	23	30	39	771	383	549
Pp3c26_5150	0	0	1	0	0	2
Pp3c26_5160	621	542	618	1074	129	302
Pp3c26_520	75	56	105	339	51	106
Pp3c26_5200	0	0	2	0	0	0
Pp3c26_5230	22	13	1	14	4	5
Pp3c26_5250	1	3	3	6	2	7
Pp3c26_530	37	32	29	51	21	26
Pp3c26_5320	3053	2476	2259	28	8	512
Pp3c26_5339	0	0	0	0	0	0
Pp3c26_5370	3704	3222	3651	1976	253	712
Pp3c26_5390	1	1	5	4	1	0
Pp3c26_540	105	110	164	192	45	71
Pp3c26_5410	0	0	0	0	0	0
Pp3c26_5440	1373	1155	1219	2357	1941	2091
Pp3c26_5450	76	37	35	829	123	872
Pp3c26_5480	161	225	32	0	0	2
Pp3c26_5493	21	17	0	0	0	0
Pp3c26_5560	17	23	15	7	4	5
Pp3c26_5569	6	0	3	0	0	1
Pp3c26_5580	975	774	1058	1526	769	1004
Pp3c26_5590	12	17	23	0	0	0
Pp3c26_560	239	164	238	285	129	223
Pp3c26_5610	0	2	1	1	0	2
Pp3c26_5630	0	0	0	0	0	0
Pp3c26_5669	19	28	3	0	0	0
Pp3c26_5670	148	142	16	0	0	1
Pp3c26_5689	6	0	0	0	0	0
Pp3c26_570	0	0	0	7	0	0
Pp3c26_5720	256	299	30	4	2	0
Pp3c26_5731	12	21	1	0	0	0
Pp3c26_5739	0	0	0	0	0	0
Pp3c26_5740	77	103	7	1	0	0
Pp3c26_5750	194	205	23	2	1	2
Pp3c26_5760	50	57	6	1	0	1
Pp3c26_5770	0	0	0	0	0	0
Pp3c26_5800	125	169	22	0	4	0
Pp3c26_5801	21	31	1	0	2	0
Pp3c26_5821	0	2	0	0	0	0
Pp3c26_5830	0	0	0	0	0	0
Pp3c26_5840	129	214	21	3	0	1
Pp3c26_5841	17	23	1	1	0	1
Pp3c26_5846	49	129	12	0	0	0
Pp3c26_5860	0	1	0	0	0	0
Pp3c26_5880	23	28	4	0	0	2
Pp3c26_5890	93	82	14	1	0	1
Pp3c26_590	556	432	748	644	128	275
Pp3c26_5900	23	37	9	0	0	1
Pp3c26_5950	306	238	353	628	151	313
Pp3c26_5960	373	310	524	929	232	445
Pp3c26_5980	1544	1390	1604	1748	1186	1347
Pp3c26_600	11	8	3	5	0	4
Pp3c26_6020	2	0	0	0	0	0
Pp3c26_6030	0	0	0	0	0	0
Pp3c26_6050	56	61	76	26	0	2
Pp3c26_6060	0	0	0	0	0	1
Pp3c26_608	1	1	0	3	1	6
Pp3c26_6160	923	897	1103	1862	285	552
Pp3c26_619	1	1	0	4	0	2
Pp3c26_6220	1353	1303	1336	2182	359	612
Pp3c26_6250	845	800	955	2295	293	567
Pp3c26_6269	38	46	39	197	38	65
Pp3c26_630	284	227	253	462	190	285
Pp3c26_6380	665	560	723	569	61	157
Pp3c26_6390	2	3	0	0	0	9
Pp3c26_640	527	204	895	11	8	25
Pp3c26_6400	1	1	2	0	0	2
Pp3c26_6430	2499	2174	2668	431	242	965
Pp3c26_6440	76	99	116	140	9	12
Pp3c26_6450	473	408	512	658	189	291
Pp3c26_6460	0	0	0	0	0	0
Pp3c26_6470	61	57	76	1095	394	410
Pp3c26_6480	20	26	36	164	12	42
Pp3c26_6484	22	27	38	175	12	44
Pp3c26_6490	548	505	520	468	120	391
Pp3c26_6510	216	221	231	328	130	193
Pp3c26_6520	81	62	80	11	8	13
Pp3c26_6540	151	156	161	95	64	59
Pp3c26_6549	86	60	67	1	2	2
Pp3c26_6560	480	539	611	55	12	29
Pp3c26_6580	0	0	0	0	0	1
Pp3c26_6600	0	0	0	0	0	0
Pp3c26_6630	0	0	1	1	0	0
Pp3c26_6631	0	0	0	0	0	0
Pp3c26_6670	197	163	236	74	36	56
Pp3c26_6680	0	4	0	2	0	1
Pp3c26_6682	2	5	6	0	0	3
Pp3c26_670	366	197	622	15	7	30
Pp3c26_6700	415	335	495	317	91	215
Pp3c26_6710	524	411	560	461	137	285
Pp3c26_6730	968	897	1217	744	222	638
Pp3c26_6740	53	38	32	273	893	230
Pp3c26_6810	1	0	0	0	0	0
Pp3c26_6890	0	0	1	0	0	0
Pp3c26_6901	0	0	0	0	0	0
Pp3c26_6910	0	0	0	0	0	0
Pp3c26_6930	0	0	1	0	0	0
Pp3c26_6960	0	0	0	0	0	0
Pp3c26_6961	0	0	0	0	0	0
Pp3c26_6962	0	0	0	0	0	0
Pp3c26_6990	1	0	1	0	1	0
Pp3c26_700	280	256	351	524	191	315
Pp3c26_7020	0	0	0	0	0	0
Pp3c26_7090	0	0	0	0	0	0
Pp3c26_71	0	0	0	31	1	12
Pp3c26_710	58	49	51	52	23	37
Pp3c26_7110	0	0	0	1	0	0
Pp3c26_7120	0	0	0	0	0	0
Pp3c26_7140	0	0	0	0	0	0
Pp3c26_7150	0	0	0	0	0	0
Pp3c26_7180	287	240	255	396	128	55
Pp3c26_7190	0	0	0	503	195	20
Pp3c26_7220	2335	2156	2600	9740	2570	2989
Pp3c26_7240	1034	1005	992	594	189	381
Pp3c26_7254	0	0	0	0	0	1
Pp3c26_7260	0	0	0	0	0	0
Pp3c26_7270	368	397	548	1001	609	702
Pp3c26_7290	193	198	275	187	32	39
Pp3c26_7330	0	0	0	1	1	0
Pp3c26_7331	0	0	0	0	0	0
Pp3c26_7340	0	0	0	1	1	1
Pp3c26_7341	0	0	0	1	0	0
Pp3c26_7380	0	0	0	0	0	0
Pp3c26_7381	0	0	0	0	0	0
Pp3c26_7390	306	232	274	712	383	501
Pp3c26_7430	35	34	44	93	25	25
Pp3c26_7440	0	0	0	7	3	2
Pp3c26_7470	4	2	0	519	102	290
Pp3c26_7480	0	1	0	517	102	288
Pp3c26_7530	0	3	0	16	0	4
Pp3c26_7640	1799	1594	2035	2152	1483	1713
Pp3c26_7670	169	96	189	391	71	110
Pp3c26_7680	386	392	452	600	64	104
Pp3c26_7703	5	6	6	37	1	3
Pp3c26_7710	0	0	0	0	0	0
Pp3c26_7720	1213	1298	1595	2470	386	489
Pp3c26_7820	16	8	14	0	0	0
Pp3c26_7830	2278	2120	2480	964	194	484
Pp3c26_7850	0	1	0	1	0	1
Pp3c26_7870	0	0	0	0	0	0
Pp3c26_7880	121	134	194	2458	500	892
Pp3c26_7890	3	3	0	32	6	3
Pp3c26_790	0	2	1	15	1	0
Pp3c26_7930	7947	7135	8290	5559	2454	3913
Pp3c26_7940	725	630	698	859	387	496
Pp3c26_7960	62	66	69	148	39	94
Pp3c26_7990	2681	1319	1056	183	163	166
Pp3c26_8020	70	48	81	447	127	129
Pp3c26_8040	1019	826	1786	403	257	512
Pp3c26_8080	399	318	553	542	139	313
Pp3c26_8090	2	1	3	21	12	12
Pp3c26_810	1	0	2	4	0	0
Pp3c26_8100	47	33	86	9	6	6
Pp3c26_8120	15	20	15	0	1	2
Pp3c26_8130	2363	2109	2377	1427	408	701
Pp3c26_8150	31	37	49	2512	943	1428
Pp3c26_8170	4	1	0	28	3	10
Pp3c26_8180	1	2	8	1	0	0
Pp3c26_8190	0	5	3	5	0	2
Pp3c26_8200	0	0	0	0	0	0
Pp3c26_8220	0	0	0	0	0	0
Pp3c26_8230	0	0	0	0	0	0
Pp3c26_8250	8	4	2	46	88	39
Pp3c26_8280	388	349	553	487	247	360
Pp3c26_8290	988	929	503	81	71	161
Pp3c26_8300	1494	1213	1835	3582	952	1422
Pp3c26_8310	156	137	202	423	179	250
Pp3c26_8320	0	2	1	1	4	0
Pp3c26_8330	1433	1185	1759	720	48	131
Pp3c26_8350	941	744	1069	1950	1386	1496
Pp3c26_8400	0	1	1	2	0	1
Pp3c26_8420	473	394	412	0	0	17
Pp3c26_8430	418	392	415	261	69	175
Pp3c26_8530	991	1016	853	360	54	164
Pp3c26_8550	1386	1175	1450	879	235	566
Pp3c26_8560	619	470	718	1282	614	717
Pp3c26_8569	0	0	0	0	0	1
Pp3c26_8580	114	96	104	1545	512	587
Pp3c26_8590	0	0	0	0	0	0
Pp3c26_860	404	389	486	530	76	174
Pp3c26_8600	330	329	358	552	108	107
Pp3c26_8620	133	137	129	108	18	10
Pp3c26_8630	285	256	215	393	193	312
Pp3c26_8650	1409	1233	1393	1474	626	997
Pp3c26_8670	0	3	0	0	0	0
Pp3c26_8680	2	3	0	0	0	0
Pp3c26_8681	2	3	0	0	0	0
Pp3c26_870	30	40	45	7	3	5
Pp3c26_871	189	166	180	122	36	77
Pp3c26_8730	803	683	578	616	148	229
Pp3c26_8740	4772	4550	4026	4245	1157	2371
Pp3c26_8749	300	301	246	86	23	46
Pp3c26_8760	0	0	0	0	0	0
Pp3c26_880	0	0	0	0	0	0
Pp3c26_8800	20	34	27	12	1	10
Pp3c26_8880	0	0	0	0	0	0
Pp3c26_8890	0	0	0	0	0	0
Pp3c26_8950	41	56	89	1222	129	230
Pp3c26_8990	123	118	159	368	26	92
Pp3c26_900	0	0	0	0	0	0
Pp3c26_9010	0	1	2	11941	1837	4043
Pp3c26_9030	506	578	815	16331	4804	6683
Pp3c26_9050	129	93	171	359	103	220
Pp3c26_9180	0	0	0	0	0	0
Pp3c26_9320	0	0	0	5	0	1
Pp3c26_9330	194	203	317	7751	2073	2271
Pp3c26_9350	126	95	164	378	97	190
Pp3c26_9360	255	177	211	325	164	231
Pp3c26_9450	469	428	444	508	182	421
Pp3c26_950	938	812	1146	449	152	282
Pp3c26_960	13	12	27	84	31	57
Pp3c26_9700	974	782	1071	1564	300	415
Pp3c26_9710	115	119	216	169	27	68
Pp3c26_9770	4	8	10	3	0	0
Pp3c26_9780	3085	2306	2593	801	409	1114
Pp3c26_9800	135	115	76	132	43	388
Pp3c26_9808	1	0	0	0	0	4
Pp3c26_9810	0	0	3	0	0	1
Pp3c26_9830	311	240	197	14	3	2
Pp3c26_9880	487	335	201	15	3	4
Pp3c26_9950	0	0	0	0	0	0
Pp3c26_9960	0	0	0	0	0	0
Pp3c26_9990	0	0	0	0	0	0
Pp3c26_9991	0	0	0	0	0	0
Pp3c26_9997	15	6	21	8	2	9
Pp3c27_1080	0	0	0	0	0	0
Pp3c27_110	0	0	0	0	0	0
Pp3c27_1110	282	244	395	2039	313	287
Pp3c27_1140	0	5	0	3	0	1
Pp3c27_1180	16	29	26	13	7	10
Pp3c27_120	1523	1292	1629	922	735	843
Pp3c27_1230	0	0	0	0	0	1
Pp3c27_1270	1107	853	1056	558	189	402
Pp3c27_130	378	297	392	591	269	235
Pp3c27_1320	143	107	177	432	168	347
Pp3c27_1350	1884	2382	863	1234	337	742
Pp3c27_1389	12	8	1	3	0	2
Pp3c27_1420	0	0	0	0	0	0
Pp3c27_1430	448	346	576	1087	516	772
Pp3c27_1440	711	697	759	963	321	650
Pp3c27_1470	2799	2353	2891	2888	437	773
Pp3c27_1490	1	2	2	3	1	0
Pp3c27_1500	1	6	2	3	1	0
Pp3c27_1510	602	510	564	224	84	146
Pp3c27_1520	595	503	621	563	90	164
Pp3c27_1556	0	0	0	1	0	0
Pp3c27_1590	2823	2172	2463	22	30	470
Pp3c27_1601	0	0	0	0	0	0
Pp3c27_1630	1351	1290	1576	1886	564	1037
Pp3c27_1640	10	2	7	21	4	9
Pp3c27_1650	10	2	7	21	4	8
Pp3c27_1657	0	0	0	3	0	1
Pp3c27_1681	5	1	9	35	4	10
Pp3c27_170	11	10	31	6	3	2
Pp3c27_1700	202	153	238	729	488	457
Pp3c27_1710	131	106	131	123	98	114
Pp3c27_1720	1229	1012	1201	1967	503	770
Pp3c27_1750	95	68	82	218	41	23
Pp3c27_1790	1542	1382	1497	612	269	576
Pp3c27_1800	1042	783	906	416	192	522
Pp3c27_1820	3568	2958	2287	321	148	391
Pp3c27_1830	0	2	0	2	2	3
Pp3c27_1870	177	121	253	18	23	152
Pp3c27_1880	2419	1987	2265	478	164	351
Pp3c27_1890	866	828	1032	215	164	186
Pp3c27_190	1888	1558	1838	1604	1085	1677
Pp3c27_1900	2058	1772	2257	1426	424	745
Pp3c27_1920	232	275	314	909	563	846
Pp3c27_1930	8	3	14	4	0	3
Pp3c27_1950	162	113	195	344	241	183
Pp3c27_1960	106	75	436	433	86	99
Pp3c27_1970	284	296	161	20	14	26
Pp3c27_1980	0	1	0	0	0	0
Pp3c27_1990	521	355	521	733	231	389
Pp3c27_2000	141	96	165	443	156	223
Pp3c27_2010	1932	1675	2093	1537	311	491
Pp3c27_2019	289	268	290	142	16	38
Pp3c27_2039	0	1	1	0	0	0
Pp3c27_2050	4108	3763	3513	2066	415	856
Pp3c27_2130	1	0	2	0	0	3
Pp3c27_2140	13	15	23	45	20	47
Pp3c27_2160	2286	2009	2759	3829	1310	2144
Pp3c27_2170	149	152	249	2345	958	1837
Pp3c27_2180	1435	1157	1469	437	231	361
Pp3c27_2200	691	621	830	678	351	586
Pp3c27_2220	0	0	0	0	0	0
Pp3c27_2230	722	671	854	568	377	598
Pp3c27_2240	1533	1303	1575	531	231	397
Pp3c27_2250	1458	1263	1796	2136	1364	1658
Pp3c27_2260	4760	4834	4583	2627	2150	3733
Pp3c27_2271	15	4	8	3	0	1
Pp3c27_2280	2429	2142	2517	1011	255	597
Pp3c27_2290	203	182	218	266	127	153
Pp3c27_2310	456	516	595	6822	6148	4767
Pp3c27_2320	1386	1341	1198	835	801	754
Pp3c27_2340	1234	1270	1242	4822	3874	3101
Pp3c27_2370	2	4	3	5	1	5
Pp3c27_2380	162	152	179	1464	778	963
Pp3c27_2390	8	9	29	696	332	997
Pp3c27_2398	0	0	0	46	5	69
Pp3c27_2400	384	344	468	587	299	594
Pp3c27_2420	1439	1235	1506	358	39	192
Pp3c27_2440	367	352	323	89	48	150
Pp3c27_2450	29	26	45	125	40	61
Pp3c27_2480	311	326	154	3	4	5
Pp3c27_2500	36	30	36	6	3	4
Pp3c27_2520	43	28	40	7	0	9
Pp3c27_2550	2804	1948	2764	585	258	625
Pp3c27_2570	2258	2131	2813	1540	384	691
Pp3c27_2580	1533	1293	1586	951	129	262
Pp3c27_2590	2332	1861	2538	1355	674	1107
Pp3c27_2597	150	113	141	21	7	10
Pp3c27_2606	165	145	146	123	6	45
Pp3c27_2610	119	118	119	76	9	29
Pp3c27_2630	2361	2236	2998	1667	521	647
Pp3c27_2640	847	798	1035	1062	643	762
Pp3c27_2650	1486	1328	1856	2280	1203	2181
Pp3c27_2680	0	0	3	6	1	4
Pp3c27_2681	0	0	5	24	4	10
Pp3c27_2690	1	0	4	9	1	14
Pp3c27_2700	412	317	370	350	180	250
Pp3c27_2710	319	203	342	561	337	465
Pp3c27_2720	383	302	409	404	242	365
Pp3c27_2730	743	634	717	17	5	22
Pp3c27_2750	3	6	8	6	0	7
Pp3c27_2770	60	52	60	498	247	332
Pp3c27_2771	3	0	1	6	0	1
Pp3c27_2780	2302	2396	2211	2120	2173	2316
Pp3c27_2790	271	213	281	181	51	68
Pp3c27_2840	483	425	543	172	33	24
Pp3c27_2850	1448	1253	1483	628	144	293
Pp3c27_2877	1	3	1	1	3	0
Pp3c27_2890	8880	7831	8597	778	415	915
Pp3c27_290	749	577	815	578	387	412
Pp3c27_2910	2397	2164	2240	480	191	391
Pp3c27_2930	175	192	185	654	61	176
Pp3c27_2940	2648	2278	3083	1710	268	520
Pp3c27_2950	154	132	208	234	30	65
Pp3c27_2970	2024	1998	2005	891	627	962
Pp3c27_2980	0	0	0	0	0	0
Pp3c27_30	22	15	5	27	12	23
Pp3c27_300	879	804	994	606	219	309
Pp3c27_3010	1193	1174	1375	904	296	504
Pp3c27_3020	683	640	699	506	282	424
Pp3c27_3040	862	652	852	779	342	493
Pp3c27_3060	161	150	142	19	17	19
Pp3c27_3080	43	26	37	14	1	7
Pp3c27_3090	130	93	156	301	130	164
Pp3c27_3130	1122	877	1368	2733	625	1401
Pp3c27_3140	120	91	147	383	83	171
Pp3c27_3160	0	0	1	5	0	0
Pp3c27_320	663	476	763	268	139	379
Pp3c27_3230	131	134	190	1225	347	567
Pp3c27_3260	35	21	31	606	244	286
Pp3c27_3270	327	270	394	918	186	256
Pp3c27_3280	0	0	0	0	0	0
Pp3c27_3290	318	243	394	419	209	245
Pp3c27_3300	1403	1307	1479	1142	304	570
Pp3c27_3320	378	281	374	739	328	537
Pp3c27_3340	2	4	5	527	160	324
Pp3c27_3348	25	13	18	18	1	2
Pp3c27_3350	157	149	269	272	33	59
Pp3c27_3370	525	430	613	561	207	399
Pp3c27_3380	1017	861	1254	1613	482	688
Pp3c27_3390	397	383	600	1988	412	798
Pp3c27_340	53	37	47	87	40	56
Pp3c27_3420	0	0	0	0	0	0
Pp3c27_3430	407	378	450	373	110	210
Pp3c27_3440	867	699	1142	2513	1297	1767
Pp3c27_3460	127	118	169	123	15	34
Pp3c27_3480	9	3	6	11	1	12
Pp3c27_3490	37	24	20	122	17	33
Pp3c27_3510	57	66	47	266	48	82
Pp3c27_3570	3	8	16	4365	2762	1169
Pp3c27_3614	11	12	0	29	14	43
Pp3c27_3620	2316	2344	606	50	72	502
Pp3c27_3630	317	250	329	793	434	453
Pp3c27_3660	5	0	3	8	3	4
Pp3c27_3670	934	674	1342	3205	405	1038
Pp3c27_3700	593	657	357	284	60	60
Pp3c27_3720	89	49	127	485	201	272
Pp3c27_3729	18	22	9	5	0	11
Pp3c27_3810	745	603	432	330	261	265
Pp3c27_3820	48	58	52	187	22	49
Pp3c27_3830	3176	2854	2928	1933	613	1345
Pp3c27_3860	14	23	4	0	1	0
Pp3c27_3880	0	0	0	0	0	0
Pp3c27_3885	12	11	16	33	33	25
Pp3c27_3890	996	857	889	788	175	206
Pp3c27_390	0	0	0	1	0	0
Pp3c27_3900	27	16	32	40	6	23
Pp3c27_3902	195	170	241	1190	697	832
Pp3c27_3920	535	497	674	3242	1756	2148
Pp3c27_3930	54	36	62	1050	655	672
Pp3c27_3970	256	235	373	1791	590	732
Pp3c27_3990	0	0	0	0	0	0
Pp3c27_400	8	3	2	5	1	0
Pp3c27_4000	0	0	0	0	0	0
Pp3c27_4050	931	785	1209	3246	1591	1530
Pp3c27_4060	0	0	0	0	0	0
Pp3c27_4090	10	5	0	1	2	5
Pp3c27_4100	41	39	23	94	36	87
Pp3c27_411	1	3	0	1	0	0
Pp3c27_4120	38	24	61	173	21	50
Pp3c27_4140	517	463	619	295	88	174
Pp3c27_4150	375	336	454	1501	996	1097
Pp3c27_4160	183	178	240	817	424	417
Pp3c27_4170	1	0	0	623	568	92
Pp3c27_420	1264	1019	1384	1415	535	848
Pp3c27_4210	0	0	0	1	0	0
Pp3c27_4220	1	1	0	0	0	0
Pp3c27_4230	1	0	0	0	0	0
Pp3c27_4250	0	0	1	0	0	0
Pp3c27_4260	1444	1363	1439	745	354	817
Pp3c27_4280	8886	8217	13558	531	241	325
Pp3c27_4290	138	98	103	910	610	785
Pp3c27_4310	259	186	276	408	134	282
Pp3c27_4330	1	0	0	12	14	2
Pp3c27_4350	351	300	411	488	100	132
Pp3c27_440	9	11	14	12	1	1
Pp3c27_4400	112	80	122	279	178	713
Pp3c27_4423	2	1	6	1	1	0
Pp3c27_4440	132	106	143	355	210	801
Pp3c27_4500	412	429	613	213	94	111
Pp3c27_4510	958	815	1135	1212	1034	1049
Pp3c27_4530	0	0	0	13	4	6
Pp3c27_4570	0	0	0	0	0	0
Pp3c27_4590	420	430	432	1057	263	407
Pp3c27_460	2970	2425	3564	3145	269	423
Pp3c27_4610	582	427	593	214	133	276
Pp3c27_4630	77	39	92	2660	227	407
Pp3c27_4660	1	0	0	12	8	10
Pp3c27_4680	19	15	33	35	11	6
Pp3c27_470	0	1	0	0	0	0
Pp3c27_4700	3727	3323	3667	1312	217	970
Pp3c27_4710	845	660	934	1681	548	707
Pp3c27_4730	673	575	845	1344	412	618
Pp3c27_4740	303	243	390	381	123	192
Pp3c27_4750	0	4	2	9	4	1
Pp3c27_4760	5	7	9	219	75	31
Pp3c27_4780	284	343	865	42	22	366
Pp3c27_4790	161	162	181	143	46	72
Pp3c27_480	0	0	0	0	0	0
Pp3c27_4800	2	2	1	0	0	0
Pp3c27_4820	315	204	193	79	20	4
Pp3c27_4830	590	580	569	358	99	240
Pp3c27_4840	2182	1866	2309	3174	976	1936
Pp3c27_4850	0	3	4	3	1	5
Pp3c27_4860	366	346	399	114	63	108
Pp3c27_4880	864	817	1199	763	131	302
Pp3c27_4900	18	14	17	557	89	140
Pp3c27_4910	3	2	2	10	2	11
Pp3c27_4920	2284	2056	2839	3571	1733	2671
Pp3c27_4930	3504	2991	4000	3668	1245	1962
Pp3c27_4946	19	33	11	1	0	1
Pp3c27_4970	1604	1363	1104	68	45	74
Pp3c27_500	14	21	19	5	3	4
Pp3c27_5030	879	706	925	3121	1402	1515
Pp3c27_5050	164	138	203	227	48	115
Pp3c27_5070	45	36	82	665	101	100
Pp3c27_5080	87	115	141	128	17	74
Pp3c27_5090	1313	1033	1412	972	261	416
Pp3c27_510	1	1	0	4	1	1
Pp3c27_5100	387	284	456	490	363	418
Pp3c27_5110	661	606	773	3457	923	1185
Pp3c27_5170	0	0	0	0	0	0
Pp3c27_5180	366	185	580	29	0	8
Pp3c27_5190	351	181	561	26	0	8
Pp3c27_520	3273	3127	3631	3948	636	1207
Pp3c27_5210	0	0	0	0	0	0
Pp3c27_5220	0	0	0	0	0	0
Pp3c27_5270	50	38	60	9	5	16
Pp3c27_5280	497	401	562	776	453	530
Pp3c27_5290	0	0	3	18	0	2
Pp3c27_5300	0	0	0	0	0	0
Pp3c27_5310	6	12	3	2	1	0
Pp3c27_5320	1946	1567	1744	945	449	691
Pp3c27_5350	1051	899	1187	766	86	202
Pp3c27_540	1631	1399	2028	1614	455	1222
Pp3c27_5400	501	402	516	23	16	48
Pp3c27_5410	17	5	15	114	32	40
Pp3c27_5460	121	95	72	25	5	11
